"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","South East (England)","Female","50","[c]","30840","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","South East (England)","Male","40","[c]","32200","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Wales","Female","150","[c]","31910","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Wales","Male","125","[c]","30170","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","London","Female","40","[c]","67510","70000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","London","Male","40","[c]","77840","70960"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","South East (England)","Female","[c]","[c]","[c]","[c]"
