"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Estyn","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","HEO","Female","45","[c]","30970","30350"
"New entrant CS","2022","White","Food Standards Agency","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","SEO","Female","30","[c]","38590","37350"
"New entrant CS","2022","White","Food Standards Agency","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","AO","Female","105","[c]","22600","22600"
"New entrant CS","2022","White","HM Land Registry","AO","Male","40","[c]","22600","22600"
"New entrant CS","2022","White","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","EO","Female","45","[c]","27590","27130"
"New entrant CS","2022","White","HM Land Registry","EO","Male","35","[c]","27320","27130"
"New entrant CS","2022","White","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","AO","Female","1075","[c]","21320","21250"
"New entrant CS","2022","White","HM Revenue and Customs","AO","Male","715","[c]","21320","21250"
"New entrant CS","2022","White","HM Revenue and Customs","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","EO","Female","600","[c]","26750","26590"
"New entrant CS","2022","White","HM Revenue and Customs","EO","Male","580","[c]","26820","26590"
"New entrant CS","2022","White","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","G7","Female","35","[c]","54050","52080"
"New entrant CS","2022","White","HM Revenue and Customs","G7","Male","50","[c]","54240","52080"
"New entrant CS","2022","White","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","HEO","Female","360","[c]","33500","33080"
"New entrant CS","2022","White","HM Revenue and Customs","HEO","Male","490","[c]","33440","33080"
"New entrant CS","2022","White","HM Revenue and Customs","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","SEO","Female","55","[c]","41180","40180"
"New entrant CS","2022","White","HM Revenue and Customs","SEO","Male","70","[c]","41200","40180"
"New entrant CS","2022","White","HM Revenue and Customs","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","HEO","Female","55","[c]","30060","28500"
"New entrant CS","2022","White","HM Treasury","HEO","Male","70","[c]","30580","29320"
"New entrant CS","2022","White","HM Treasury","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","AO","Female","55","[c]","21970","21680"
"New entrant CS","2022","White","Home Office","AO","Male","45","[c]","21860","21680"
"New entrant CS","2022","White","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","EO","Female","130","[c]","26120","24880"
"New entrant CS","2022","White","Home Office","EO","Male","160","[c]","26720","24880"
"New entrant CS","2022","White","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Ministry of Defence","AA","Female","105","[c]","19990","19810"
"New entrant CS","2022","White","Ministry of Defence","AA","Male","175","[c]","21130","19810"
