"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Ministry of Defence","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","South East (England)","10","[c]","36340","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Property","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","Scotland","10","[c]","36990","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","South East (England)","10","[c]","39410","41500"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","South West (England)","70","[c]","43630","44000"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","East of England","15","[c]","26810","22630"
"New entrant CS","2022","40-49","Ministry of Defence","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","Scotland","10","[c]","28880","26220"
"New entrant CS","2022","40-49","Ministry of Defence","Security","South East (England)","15","[c]","25270","25000"
"New entrant CS","2022","40-49","Ministry of Defence","Security","South West (England)","15","[c]","28320","25000"
"New entrant CS","2022","40-49","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","London","25","[c]","47560","42320"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Knowledge and Information Management","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","East Midlands (England)","280","[c]","27460","24800"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","East of England","305","[c]","29240","26140"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","London","400","[c]","34630","30520"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","North East (England)","165","[c]","28200","26310"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","North West (England)","400","[c]","28950","25120"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","South East (England)","345","[c]","28870","28140"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","South West (England)","235","[c]","27420","24800"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","Unknown","45","[c]","32170","27420"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","Wales","105","[c]","26020","23170"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","West Midlands (England)","325","[c]","27780","24090"
"New entrant CS","2022","40-49","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","275","[c]","28290","25170"
"New entrant CS","2022","40-49","Ministry of Justice","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Psychology","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
