"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions","Finance","Outside London","65","[c]","31010","27610"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","London","15","[c]","36970","36650"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","Outside London","20","[c]","36240","31990"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","Outside London","20","[c]","30730","27570"
"New entrant CS","2022","Department for Work and Pensions","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","London","785","[c]","30650","31060"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Outside London","6315","[c]","24950","27570"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","Unknown","55","[c]","28600","29290"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","London","30","[c]","28600","25110"
"New entrant CS","2022","Department for Work and Pensions","Other","Outside London","615","[c]","22460","21260"
"New entrant CS","2022","Department for Work and Pensions","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","London","50","[c]","36860","36650"
"New entrant CS","2022","Department for Work and Pensions","Policy","Outside London","35","[c]","33950","31990"
"New entrant CS","2022","Department for Work and Pensions","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","Outside London","65","[c]","27580","21260"
"New entrant CS","2022","Department for Work and Pensions","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","Outside London","70","[c]","27630","26370"
"New entrant CS","2022","Department for Work and Pensions","Security","London","10","[c]","39160","38300"
"New entrant CS","2022","Department for Work and Pensions","Security","Outside London","20","[c]","38720","35310"
"New entrant CS","2022","Department for Work and Pensions","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","Outside London","10","[c]","31590","31990"
"New entrant CS","2022","Department for Work and Pensions","Unknown","London","145","[c]","32500","31060"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Outside London","1070","[c]","25870","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","Unknown","20","[c]","30140","27570"
"New entrant CS","2022","Department of Health and Social Care","Commercial","London","85","[c]","40940","40650"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Outside London","65","[c]","42760","36820"
"New entrant CS","2022","Department of Health and Social Care","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","London","120","[c]","35810","32330"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outside London","15","[c]","44450","49530"
"New entrant CS","2022","Department of Health and Social Care","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","75","[c]","37980","32790"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Outside London","35","[c]","31250","28590"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","80","[c]","40130","32790"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","80","[c]","33460","28970"
"New entrant CS","2022","Department of Health and Social Care","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","145","[c]","33610","30430"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","85","[c]","41170","36330"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","30","[c]","36460","35610"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","20","[c]","30610","27440"
"New entrant CS","2022","Department of Health and Social Care","Medicine","London","45","[c]","78710","84560"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","35","[c]","68510","80540"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","900","[c]","38900","32790"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","760","[c]","33820","28970"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Policy","London","120","[c]","36540","32790"
"New entrant CS","2022","Department of Health and Social Care","Policy","Outside London","20","[c]","37410","32890"
"New entrant CS","2022","Department of Health and Social Care","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","London","155","[c]","35400","32330"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","Outside London","310","[c]","33310","30460"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","Outside London","15","[c]","31490","30350"
"New entrant CS","2022","Food Standards Agency","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","Outside London","30","[c]","28830","24470"
"New entrant CS","2022","Food Standards Agency","Operational Research","London","[c]","[c]","[c]","[c]"
