"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Female","Heterosexual / straight","195","[c]","21460","21250"
"New entrant CS","2022","Legal","AA/AO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Male","Heterosexual / straight","65","[c]","21240","21250"
"New entrant CS","2022","Legal","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Female","Heterosexual / straight","165","[c]","27090","26950"
"New entrant CS","2022","Legal","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Male","Heterosexual / straight","65","[c]","27140","26950"
"New entrant CS","2022","Legal","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Female","Heterosexual / straight","215","[c]","53590","50500"
"New entrant CS","2022","Legal","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Male","Heterosexual / straight","100","[c]","53060","50500"
"New entrant CS","2022","Legal","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Female","Heterosexual / straight","125","[c]","40220","40000"
"New entrant CS","2022","Legal","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Male","Heterosexual / straight","60","[c]","39740","41180"
"New entrant CS","2022","Legal","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","AA/AO","Female","Heterosexual / straight","5280","[c]","21890","21260"
"New entrant CS","2022","No function","AA/AO","Female","LGBO","670","[c]","22190","21260"
"New entrant CS","2022","No function","AA/AO","Female","Undeclared","325","[c]","21910","21260"
"New entrant CS","2022","No function","AA/AO","Female","Unknown","3020","[c]","22040","21250"
"New entrant CS","2022","No function","AA/AO","Male","Heterosexual / straight","4165","[c]","22570","21260"
"New entrant CS","2022","No function","AA/AO","Male","LGBO","420","[c]","21720","21260"
"New entrant CS","2022","No function","AA/AO","Male","Undeclared","225","[c]","22020","21260"
"New entrant CS","2022","No function","AA/AO","Male","Unknown","2395","[c]","22320","21260"
"New entrant CS","2022","No function","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","EO","Female","Heterosexual / straight","3310","[c]","27610","27570"
"New entrant CS","2022","No function","EO","Female","LGBO","300","[c]","27250","27570"
"New entrant CS","2022","No function","EO","Female","Undeclared","245","[c]","27360","27570"
"New entrant CS","2022","No function","EO","Female","Unknown","790","[c]","27090","27130"
"New entrant CS","2022","No function","EO","Male","Heterosexual / straight","2250","[c]","27780","27570"
"New entrant CS","2022","No function","EO","Male","LGBO","310","[c]","27470","27570"
"New entrant CS","2022","No function","EO","Male","Undeclared","170","[c]","27570","27570"
"New entrant CS","2022","No function","EO","Male","Unknown","685","[c]","26940","26590"
"New entrant CS","2022","No function","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","G6/G7","Female","Heterosexual / straight","530","[c]","55670","53060"
"New entrant CS","2022","No function","G6/G7","Female","LGBO","40","[c]","57310","54110"
"New entrant CS","2022","No function","G6/G7","Female","Undeclared","80","[c]","55240","52610"
"New entrant CS","2022","No function","G6/G7","Female","Unknown","180","[c]","55760","53360"
"New entrant CS","2022","No function","G6/G7","Male","Heterosexual / straight","430","[c]","56620","53420"
"New entrant CS","2022","No function","G6/G7","Male","LGBO","45","[c]","55350","52530"
"New entrant CS","2022","No function","G6/G7","Male","Undeclared","50","[c]","54550","52610"
"New entrant CS","2022","No function","G6/G7","Male","Unknown","170","[c]","54870","53360"
"New entrant CS","2022","No function","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Female","Heterosexual / straight","50","[c]","93410","90000"
"New entrant CS","2022","No function","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Male","Heterosexual / straight","45","[c]","93410","86720"
"New entrant CS","2022","No function","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SEO/HEO","Female","Heterosexual / straight","2240","[c]","34890","33210"
"New entrant CS","2022","No function","SEO/HEO","Female","LGBO","285","[c]","34190","33140"
"New entrant CS","2022","No function","SEO/HEO","Female","Undeclared","265","[c]","34760","34010"
"New entrant CS","2022","No function","SEO/HEO","Female","Unknown","1025","[c]","32000","30450"
"New entrant CS","2022","No function","SEO/HEO","Male","Heterosexual / straight","1670","[c]","34860","33080"
"New entrant CS","2022","No function","SEO/HEO","Male","LGBO","215","[c]","34440","33310"
"New entrant CS","2022","No function","SEO/HEO","Male","Undeclared","190","[c]","34730","33390"
"New entrant CS","2022","No function","SEO/HEO","Male","Unknown","910","[c]","32480","32560"
"New entrant CS","2022","No function","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Female","Heterosexual / straight","3665","[c]","28170","24800"
"New entrant CS","2022","No function","Unknown","Female","LGBO","300","[c]","28160","24800"
"New entrant CS","2022","No function","Unknown","Female","Undeclared","210","[c]","29060","27060"
"New entrant CS","2022","No function","Unknown","Female","Unknown","2295","[c]","27590","25480"
"New entrant CS","2022","No function","Unknown","Male","Heterosexual / straight","1230","[c]","30480","27860"
"New entrant CS","2022","No function","Unknown","Male","LGBO","120","[c]","29740","24800"
"New entrant CS","2022","No function","Unknown","Male","Undeclared","105","[c]","33400","32690"
"New entrant CS","2022","No function","Unknown","Male","Unknown","910","[c]","28970","28200"
"New entrant CS","2022","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Female","Heterosexual / straight","50","[c]","21480","21300"
"New entrant CS","2022","Project Delivery","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Female","Heterosexual / straight","165","[c]","24560","24750"
"New entrant CS","2022","Project Delivery","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Female","Unknown","50","[c]","23300","23490"
"New entrant CS","2022","Project Delivery","EO","Male","Heterosexual / straight","150","[c]","23040","24070"
"New entrant CS","2022","Project Delivery","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Male","Unknown","95","[c]","20120","17140"
"New entrant CS","2022","Project Delivery","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Female","Heterosexual / straight","70","[c]","55380","54110"
"New entrant CS","2022","Project Delivery","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Male","Heterosexual / straight","115","[c]","56990","54760"
"New entrant CS","2022","Project Delivery","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Male","Unknown","30","[c]","58020","54110"
