"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Operational Delivery","London","55","[c]","41440","40480"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Infrastructure Commission","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Records of Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Budget Responsibility","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Public Guardian","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Public Guardian","Operational Delivery","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Knowledge and Information Management","London","60","[c]","46270","47090"
"Leaver Dept.","2022","Unknown","Public Health England","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","London","60","[c]","112300","114000"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","East of England","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","London","345","[c]","45390","40570"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","North West (England)","55","[c]","30960","25400"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","South East (England)","50","[c]","43420","40320"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","South West (England)","95","[c]","42930","39170"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","West Midlands (England)","40","[c]","50580","42480"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","Yorkshire and The Humber","35","[c]","36460","28970"
"Leaver Dept.","2022","Unknown","Public Health England","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Property","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","East of England","60","[c]","41650","40040"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","London","215","[c]","48110","46000"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","North West (England)","60","[c]","37420","35070"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","South East (England)","95","[c]","50420","51940"
