"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","AA/AO","15","[c]","22600","22600"
"New entrant CS","2022","Project Delivery","HM Land Registry","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","AA/AO","10","[c]","21250","21250"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","EO","20","[c]","27800","26590"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","G6/G7","40","[c]","59620","58600"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","SEO/HEO","105","[c]","38230","40180"
"New entrant CS","2022","Project Delivery","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","AA/AO","15","[c]","18330","18330"
"New entrant CS","2022","Project Delivery","Ministry of Defence","EO","375","[c]","22050","22410"
"New entrant CS","2022","Project Delivery","Ministry of Defence","G6/G7","90","[c]","56220","54760"
"New entrant CS","2022","Project Delivery","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","SEO/HEO","600","[c]","35850","34000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Unknown","185","[c]","35730","32000"
"New entrant CS","2022","Project Delivery","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","SEO/HEO","10","[c]","35410","34780"
"New entrant CS","2022","Project Delivery","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","SEO/HEO","15","[c]","34720","36840"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","EO","10","[c]","24080","24100"
"New entrant CS","2022","Property","Cabinet Office","G6/G7","40","[c]","57730","56520"
"New entrant CS","2022","Property","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","SEO/HEO","40","[c]","36970","37300"
"New entrant CS","2022","Property","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","EO","30","[c]","25120","25000"
"New entrant CS","2022","Property","Department for Education","G6/G7","40","[c]","56190","53420"
"New entrant CS","2022","Property","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","SEO/HEO","15","[c]","31660","29360"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","EO","10","[c]","25450","24920"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","G6/G7","25","[c]","53400","52290"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","25","[c]","34580","35900"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","SEO/HEO","15","[c]","39350","40000"
"New entrant CS","2022","Property","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","AA/AO","230","[c]","21850","21750"
"New entrant CS","2022","Property","HM Revenue and Customs","EO","145","[c]","25820","25000"
"New entrant CS","2022","Property","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","SEO/HEO","125","[c]","35180","33080"
"New entrant CS","2022","Property","Ministry of Defence","AA/AO","50","[c]","19230","19010"
"New entrant CS","2022","Property","Ministry of Defence","EO","55","[c]","24660","26350"
"New entrant CS","2022","Property","Ministry of Defence","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","SEO/HEO","110","[c]","34820","33000"
"New entrant CS","2022","Property","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","G6/G7","15","[c]","55100","54270"
"New entrant CS","2022","Property","Ministry of Justice","SEO/HEO","20","[c]","36340","36050"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","AA/AO","20","[c]","24520","24140"
"New entrant CS","2022","Property","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","EO","90","[c]","25050","23850"
"New entrant CS","2022","Security","Cabinet Office","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","SEO/HEO","55","[c]","33530","32000"
"New entrant CS","2022","Security","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","SEO/HEO","15","[c]","37550","38650"
"New entrant CS","2022","Security","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","AA/AO","455","[c]","25180","24540"
"New entrant CS","2022","Security","Ministry of Defence","EO","85","[c]","29810","28700"
"New entrant CS","2022","Security","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","SEO/HEO","30","[c]","37810","36250"
"New entrant CS","2022","Security","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","SEO/HEO","30","[c]","34890","34260"
"New entrant CS","2022","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
