"Status","Year","Disability","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department of Health and Social Care","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Attorney General's Departments","Female","45","[c]","41410","30130"
"Leaver Dept.","2022","Unknown","Legal","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Cabinet Office","Female","400","[c]","36070","32000"
"Leaver Dept.","2022","Unknown","No function","Cabinet Office","Male","335","[c]","38300","32000"
"Leaver Dept.","2022","Unknown","No function","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Female","75","[c]","37310","33570"
"Leaver Dept.","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Male","80","[c]","37530","34390"
"Leaver Dept.","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Education","Female","50","[c]","40580","36500"
"Leaver Dept.","2022","Unknown","No function","Department for Education","Male","35","[c]","39710","38000"
"Leaver Dept.","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for International Trade","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for International Trade","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Transport","Female","75","[c]","35200","30730"
"Leaver Dept.","2022","Unknown","No function","Department for Transport","Male","75","[c]","36200","34000"
"Leaver Dept.","2022","Unknown","No function","Department for Work and Pensions","Female","90","[c]","28840","27570"
"Leaver Dept.","2022","Unknown","No function","Department for Work and Pensions","Male","60","[c]","28760","27570"
"Leaver Dept.","2022","Unknown","No function","Department of Health and Social Care","Female","1345","[c]","46610","40470"
"Leaver Dept.","2022","Unknown","No function","Department of Health and Social Care","Male","725","[c]","55820","50410"
"Leaver Dept.","2022","Unknown","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Ministry of Justice","Female","165","[c]","28080","23700"
"Leaver Dept.","2022","Unknown","No function","Ministry of Justice","Male","110","[c]","30030","23040"
"Leaver Dept.","2022","Unknown","No function","National Crime Agency","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","National Crime Agency","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
