"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Analysis","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Social Research","40","[c]","34970","30710"
"New entrant CS","2022","Unknown","Analysis","Statistics","70","[c]","33720","30710"
"New entrant CS","2022","Unknown","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Commercial","305","[c]","34350","30510"
"New entrant CS","2022","Unknown","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","195","[c]","74760","70630"
"New entrant CS","2022","Unknown","Communications","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Communications","250","[c]","35200","32790"
"New entrant CS","2022","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Operational Delivery","220","[c]","26580","26590"
"New entrant CS","2022","Unknown","Communications","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Tax","135","[c]","27580","26590"
"New entrant CS","2022","Unknown","Communications","Unknown","35","[c]","33920","33080"
"New entrant CS","2022","Unknown","Counter Fraud","Counter Fraud","70","[c]","26330","27570"
"New entrant CS","2022","Unknown","Counter Fraud","Intelligence Analysis","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Legal","30","[c]","29120","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Operational Delivery","110","[c]","25330","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","125","[c]","28830","26590"
"New entrant CS","2022","Unknown","Debt","Operational Delivery","225","[c]","21570","21250"
"New entrant CS","2022","Unknown","Debt","Other","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Tax","65","[c]","22180","21250"
"New entrant CS","2022","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","830","[c]","37340","33600"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","60","[c]","43280","40600"
"New entrant CS","2022","Unknown","Finance","Commercial","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Finance","455","[c]","34870","31990"
"New entrant CS","2022","Unknown","Finance","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Human Resources","365","[c]","33680","28970"
"New entrant CS","2022","Unknown","Human Resources","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","30","[c]","27790","23850"
"New entrant CS","2022","Unknown","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Legal","110","[c]","41910","40880"
"New entrant CS","2022","Unknown","Legal","Operational Delivery","80","[c]","22850","22200"
"New entrant CS","2022","Unknown","Legal","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Property","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Communications","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Economics","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Geography","35","[c]","26560","20420"
"New entrant CS","2022","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","International Trade","100","[c]","37680","31800"
"New entrant CS","2022","Unknown","No function","Knowledge and Information Management","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Legal","65","[c]","34460","34260"
"New entrant CS","2022","Unknown","No function","Medicine","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Operational Delivery","10630","[c]","26630","24080"
"New entrant CS","2022","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Other","120","[c]","27530","21640"
"New entrant CS","2022","Unknown","No function","Planning","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Policy","1035","[c]","35780","32940"
"New entrant CS","2022","Unknown","No function","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Psychology","50","[c]","25620","24620"
"New entrant CS","2022","Unknown","No function","Science and Engineering","75","[c]","34620","30410"
"New entrant CS","2022","Unknown","No function","Tax","605","[c]","27230","26590"
"New entrant CS","2022","Unknown","No function","Unknown","950","[c]","30380","28000"
"New entrant CS","2022","Unknown","No function","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Other","75","[c]","27040","22450"
"New entrant CS","2022","Unknown","Project Delivery","Policy","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Project Delivery","265","[c]","39330","37910"
"New entrant CS","2022","Unknown","Project Delivery","Science and Engineering","155","[c]","30680","29500"
"New entrant CS","2022","Unknown","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Operational Delivery","130","[c]","22300","21750"
"New entrant CS","2022","Unknown","Property","Other","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Property","340","[c]","33740","29000"
"New entrant CS","2022","Unknown","Property","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Intelligence Analysis","35","[c]","30250","28700"
"New entrant CS","2022","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Security","335","[c]","27320","25000"
"New entrant CS","2022","Unknown","Security","Unknown","55","[c]","28450","25210"
"New entrant CS","2022","Unknown","Unknown","Commercial","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Communications","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Digital, Data and Technology","235","[c]","45440","41950"
"New entrant CS","2022","Unknown","Unknown","Economics","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Finance","70","[c]","34370","33000"
"New entrant CS","2022","Unknown","Unknown","Human Resources","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Intelligence Analysis","35","[c]","26710","24880"
"New entrant CS","2022","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Medicine","135","[c]","44980","39030"
"New entrant CS","2022","Unknown","Unknown","Operational Delivery","1700","[c]","26050","24880"
"New entrant CS","2022","Unknown","Unknown","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Other","560","[c]","24310","21170"
"New entrant CS","2022","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Policy","180","[c]","37490","35050"
"New entrant CS","2022","Unknown","Unknown","Project Delivery","115","[c]","37310","35050"
"New entrant CS","2022","Unknown","Unknown","Science and Engineering","45","[c]","31270","29350"
"New entrant CS","2022","Unknown","Unknown","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Social Research","40","[c]","33660","33650"
"New entrant CS","2022","Unknown","Unknown","Statistics","55","[c]","24800","22460"
"New entrant CS","2022","Unknown","Unknown","Unknown","2445","[c]","30390","27230"
"New entrant CS","2022","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
