"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Other","North East (England)","[c]","[c]","[c]","[c]"
