"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
