"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","AA/AO","Female","55","[c]","21880","22200"
"New entrant CS","2022","Unknown","Attorney General's Departments","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","EO","Female","30","[c]","26150","25480"
"New entrant CS","2022","Unknown","Attorney General's Departments","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","AA/AO","Female","35","[c]","20140","20330"
"New entrant CS","2022","Unknown","Cabinet Office","AA/AO","Male","30","[c]","19960","20330"
"New entrant CS","2022","Unknown","Cabinet Office","EO","Female","35","[c]","26000","25520"
"New entrant CS","2022","Unknown","Cabinet Office","EO","Male","55","[c]","25470","25210"
"New entrant CS","2022","Unknown","Cabinet Office","G6/G7","Female","95","[c]","66220","66000"
"New entrant CS","2022","Unknown","Cabinet Office","G6/G7","Male","135","[c]","68290","68510"
"New entrant CS","2022","Unknown","Cabinet Office","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","SEO/HEO","Female","400","[c]","29000","28000"
"New entrant CS","2022","Unknown","Cabinet Office","SEO/HEO","Male","265","[c]","29100","28000"
"New entrant CS","2022","Unknown","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Chancellor's other departments","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Female","60","[c]","21040","21130"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Male","45","[c]","21130","21130"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","EO","Female","50","[c]","26110","24780"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","EO","Male","45","[c]","26510","24780"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","70","[c]","35920","33570"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","75","[c]","36710","35070"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","EO","Female","185","[c]","25640","25000"
"New entrant CS","2022","Unknown","Department for Education","EO","Male","90","[c]","25580","25000"
"New entrant CS","2022","Unknown","Department for Education","G6/G7","Female","70","[c]","52670","49860"
"New entrant CS","2022","Unknown","Department for Education","G6/G7","Male","70","[c]","54840","49960"
"New entrant CS","2022","Unknown","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","SEO/HEO","Female","255","[c]","34150","36500"
"New entrant CS","2022","Unknown","Department for Education","SEO/HEO","Male","160","[c]","33680","32940"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Female","40","[c]","22290","21300"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","45","[c]","25950","25170"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Male","45","[c]","53470","52290"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","140","[c]","34710","33390"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","115","[c]","33730","32560"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","EO","Female","50","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","EO","Male","45","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","SEO/HEO","Female","40","[c]","34190","31800"
"New entrant CS","2022","Unknown","Department for International Trade","SEO/HEO","Male","35","[c]","34850","31800"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","40","[c]","35780","33210"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","AA/AO","Female","200","[c]","20920","21840"
"New entrant CS","2022","Unknown","Department for Transport","AA/AO","Male","200","[c]","21910","21840"
"New entrant CS","2022","Unknown","Department for Transport","EO","Female","80","[c]","26920","26130"
"New entrant CS","2022","Unknown","Department for Transport","EO","Male","205","[c]","26560","26130"
"New entrant CS","2022","Unknown","Department for Transport","G6/G7","Female","35","[c]","57030","54110"
"New entrant CS","2022","Unknown","Department for Transport","G6/G7","Male","45","[c]","58550","54660"
"New entrant CS","2022","Unknown","Department for Transport","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","SEO/HEO","Female","75","[c]","36200","34710"
"New entrant CS","2022","Unknown","Department for Transport","SEO/HEO","Male","105","[c]","37370","37660"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","AA/AO","Female","420","[c]","21570","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","AA/AO","Male","310","[c]","21600","21260"
"New entrant CS","2022","Unknown","Department for Work and Pensions","EO","Female","430","[c]","27980","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","EO","Male","290","[c]","28130","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","G6/G7","Male","35","[c]","57880","57500"
"New entrant CS","2022","Unknown","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","SEO/HEO","Female","35","[c]","36590","36650"
"New entrant CS","2022","Unknown","Department for Work and Pensions","SEO/HEO","Male","60","[c]","37570","36650"
"New entrant CS","2022","Unknown","Department of Health and Social Care","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","EO","Female","265","[c]","26360","27270"
"New entrant CS","2022","Unknown","Department of Health and Social Care","EO","Male","95","[c]","26810","27270"
