"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Science and Engineering","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","SEO/HEO","Female","35","[c]","33580","32310"
"New entrant CS","2022","Declared disabled","Science and Engineering","SEO/HEO","Male","30","[c]","33660","32560"
"New entrant CS","2022","Declared disabled","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","EO","Male","30","[c]","27280","26590"
"New entrant CS","2022","Declared disabled","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Female","95","[c]","21920","21260"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Male","75","[c]","21450","21260"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Female","90","[c]","27010","27230"
"New entrant CS","2022","Declared disabled","Unknown","EO","Male","60","[c]","27290","27230"
"New entrant CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Female","75","[c]","35140","34550"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Male","45","[c]","33870","32000"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Female","80","[c]","25480","26350"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Male","45","[c]","24860","25120"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","Female","105","[c]","34110","33000"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","Male","65","[c]","35950","35900"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","Female","100","[c]","35150","34140"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","Male","55","[c]","35150","35500"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Female","135","[c]","22760","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Male","90","[c]","22620","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Female","160","[c]","27820","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Male","115","[c]","27980","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Male","20","[c]","[c]","[c]"
