"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care (excl. agencies)","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care (excl. agencies)","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Driver and Vehicle Licensing Agency","Property","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Driver and Vehicle Standards Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Driver and Vehicle Standards Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Driver and Vehicle Standards Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Finance","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Finance","West Midlands (England)","15","[c]","49020","42300"
"New entrant CS","2022","Property","Government Property Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Property","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Government Property Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Courts and Tribunals Service","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Maritime and Coastguard Agency","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Medicines and Healthcare Products Regulatory Agency","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Met Office","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","20","[c]","25010","19010"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","East of England","40","[c]","30860","33000"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","Scotland","10","[c]","28500","26350"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","South East (England)","35","[c]","29270","33000"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","South West (England)","40","[c]","30560","33000"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","15","[c]","29940","26350"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","10","[c]","28880","33000"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","London","10","[c]","51580","54270"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Queen Elizabeth II Centre","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Registers of Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Courts and Tribunals Service","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Prison Service","Other","Scotland","20","[c]","25180","24640"
"New entrant CS","2022","Property","Serious Fraud Office","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Health Security Agency","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Health Security Agency","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Health Security Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","Property","London","[c]","[c]","[c]","[c]"
