"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Black","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","No function","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","No function","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Commercial","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Communications","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Commercial","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Digital, Data & Technology","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Finance","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Medicine","35","[c]","110730","114000"
"Leaver Dept.","2022","60-64","White","No function","Operational Delivery","200","[c]","43280","33930"
"Leaver Dept.","2022","60-64","White","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Science and Engineering","65","[c]","50600","45840"
"Leaver Dept.","2022","60-64","White","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Project Delivery","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","No function","Science and Engineering","[c]","[c]","[c]","[c]"
