"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","60","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","125","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Department for International Trade","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Department for International Trade","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Department for International Trade","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","Department for International Trade","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","40","[c]","27460","27850"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6","15","[c]","64870","63470"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G7","50","[c]","52750","53130"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","HEO","70","[c]","32670","33210"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO","35","[c]","39690","39600"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","EO","45","[c]","29620","30270"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","G6","15","[c]","66110","66230"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","G7","70","[c]","55210","54760"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","HEO","85","[c]","34510","34710"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","SEO","75","[c]","42130","42470"
"Leaver Dept.","2022","No function","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AO","395","[c]","21340","21260"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","1610","[c]","28210","27570"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G7","15","[c]","52050","51040"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","HEO","180","[c]","32760","31990"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO","35","[c]","36580","35310"
"Leaver Dept.","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6","60","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G7","110","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","HEO","140","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","45","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","AO","50","[c]","21770","21840"
"Leaver Dept.","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","EO","20","[c]","26510","26580"
"Leaver Dept.","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","AO","30","[c]","22150","21840"
"Leaver Dept.","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","EO","35","[c]","27540","26470"
"Leaver Dept.","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Education and Skills Funding Agency","Department for Education","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Education and Skills Funding Agency","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Education and Skills Funding Agency","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Education and Skills Funding Agency","Department for Education","HEO","10","[c]","31680","31750"
"Leaver Dept.","2022","No function","Education and Skills Funding Agency","Department for Education","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Food Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","Food Standards Agency","HEO","10","[c]","31810","32350"
"Leaver Dept.","2022","No function","Food Standards Agency","Food Standards Agency","SEO","20","[c]","39880","40350"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Government Internal Audit Agency","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Government Legal Department","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Health and Safety Executive","Department for Work and Pensions","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Health and Safety Executive","Department for Work and Pensions","EO","10","[c]","27290","26410"
"Leaver Dept.","2022","No function","Health and Safety Executive","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Health and Safety Executive","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Health and Safety Executive","Department for Work and Pensions","HEO","15","[c]","32030","31660"
"Leaver Dept.","2022","No function","Health and Safety Executive","Department for Work and Pensions","SEO","20","[c]","45620","43830"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","AA","40","[c]","19230","19200"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","AO","265","[c]","21060","20970"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","EO","100","[c]","25310","25120"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","G7","15","[c]","53980","54850"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","HEO","50","[c]","30920","30850"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","SEO","55","[c]","38290","38010"
"Leaver Dept.","2022","No function","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","AA","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","AO","185","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","EO","60","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","HEO","95","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","SEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Prison and Probation Service","Ministry of Justice","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","HM Treasury","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","HM Treasury","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","HM Treasury","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","HM Treasury","HEO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury (excl. agencies)","HM Treasury","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Institute for Apprenticeships and Technical Education","Department for Education","HEO","[c]","[c]","[c]","[c]"
