"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","Unknown","35","[c]","19530","19010"
"New entrant CS","2022","Property","EO","Heterosexual / straight","125","[c]","25720","25000"
"New entrant CS","2022","Property","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","Unknown","100","[c]","25970","25000"
"New entrant CS","2022","Property","G6/G7","Heterosexual / straight","90","[c]","55350","53420"
"New entrant CS","2022","Property","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","Heterosexual / straight","200","[c]","35230","33000"
"New entrant CS","2022","Property","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","Unknown","100","[c]","35290","33040"
"New entrant CS","2022","Psychology","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","EO","Heterosexual / straight","45","[c]","25240","24620"
"New entrant CS","2022","Psychology","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","SEO/HEO","Heterosexual / straight","55","[c]","29520","27700"
"New entrant CS","2022","Psychology","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","AA/AO","Heterosexual / straight","125","[c]","21360","21170"
"New entrant CS","2022","Science and Engineering","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","AA/AO","Unknown","80","[c]","19520","18330"
"New entrant CS","2022","Science and Engineering","EO","Heterosexual / straight","205","[c]","26260","26370"
"New entrant CS","2022","Science and Engineering","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","EO","Unknown","100","[c]","21860","23260"
"New entrant CS","2022","Science and Engineering","G6/G7","Heterosexual / straight","85","[c]","54930","52610"
"New entrant CS","2022","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","G6/G7","Unknown","40","[c]","53110","51000"
"New entrant CS","2022","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","SEO/HEO","Heterosexual / straight","530","[c]","35320","33000"
"New entrant CS","2022","Science and Engineering","SEO/HEO","LGBO","50","[c]","33610","32330"
"New entrant CS","2022","Science and Engineering","SEO/HEO","Undeclared","65","[c]","35020","33000"
"New entrant CS","2022","Science and Engineering","SEO/HEO","Unknown","195","[c]","31910","29750"
"New entrant CS","2022","Science and Engineering","Unknown","Heterosexual / straight","70","[c]","36770","33000"
"New entrant CS","2022","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","Heterosexual / straight","235","[c]","25070","24540"
"New entrant CS","2022","Security","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","Unknown","220","[c]","24930","23540"
"New entrant CS","2022","Security","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","Heterosexual / straight","70","[c]","35800","35310"
"New entrant CS","2022","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","EO","Unknown","30","[c]","32690","33650"
"New entrant CS","2022","Social Research","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","Heterosexual / straight","170","[c]","33920","31210"
"New entrant CS","2022","Social Research","SEO/HEO","LGBO","30","[c]","33150","30710"
"New entrant CS","2022","Social Research","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Unknown","35","[c]","22290","22460"
"New entrant CS","2022","Statistics","EO","Heterosexual / straight","50","[c]","26870","26590"
"New entrant CS","2022","Statistics","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Heterosexual / straight","125","[c]","34010","33080"
"New entrant CS","2022","Statistics","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Heterosexual / straight","400","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","LGBO","55","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Unknown","270","[c]","21250","21250"
"New entrant CS","2022","Tax","EO","Heterosexual / straight","630","[c]","26970","26590"
"New entrant CS","2022","Tax","EO","LGBO","75","[c]","27060","26590"
"New entrant CS","2022","Tax","EO","Undeclared","35","[c]","26900","26590"
"New entrant CS","2022","Tax","EO","Unknown","345","[c]","26980","26590"
"New entrant CS","2022","Tax","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Heterosexual / straight","420","[c]","33900","33080"
"New entrant CS","2022","Tax","SEO/HEO","LGBO","45","[c]","33310","33080"
"New entrant CS","2022","Tax","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Unknown","210","[c]","33900","33080"
"New entrant CS","2022","Unknown","AA/AO","Heterosexual / straight","915","[c]","21950","21250"
"New entrant CS","2022","Unknown","AA/AO","LGBO","120","[c]","21740","21050"
"New entrant CS","2022","Unknown","AA/AO","Undeclared","60","[c]","21930","21260"
"New entrant CS","2022","Unknown","AA/AO","Unknown","1295","[c]","21770","21250"
"New entrant CS","2022","Unknown","EO","Heterosexual / straight","1005","[c]","27250","27230"
"New entrant CS","2022","Unknown","EO","LGBO","145","[c]","27140","27230"
"New entrant CS","2022","Unknown","EO","Undeclared","80","[c]","26980","27230"
"New entrant CS","2022","Unknown","EO","Unknown","900","[c]","27380","27230"
"New entrant CS","2022","Unknown","G6/G7","Heterosexual / straight","365","[c]","56520","54700"
"New entrant CS","2022","Unknown","G6/G7","LGBO","40","[c]","56320","54700"
"New entrant CS","2022","Unknown","G6/G7","Undeclared","45","[c]","55790","54700"
"New entrant CS","2022","Unknown","G6/G7","Unknown","415","[c]","62650","61710"
"New entrant CS","2022","Unknown","SCS level","Heterosexual / straight","35","[c]","90810","85000"
"New entrant CS","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Unknown","45","[c]","109380","107500"
"New entrant CS","2022","Unknown","SEO/HEO","Heterosexual / straight","975","[c]","35530","34550"
"New entrant CS","2022","Unknown","SEO/HEO","LGBO","135","[c]","34980","33310"
"New entrant CS","2022","Unknown","SEO/HEO","Undeclared","105","[c]","36070","34550"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","1220","[c]","31970","31280"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","100","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
