"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Geography","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Female","Heterosexual / straight","105","[c]","21660","21170"
"New entrant CS","2022","Human Resources","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Female","Unknown","30","[c]","21640","21170"
"New entrant CS","2022","Human Resources","AO","Male","Heterosexual / straight","35","[c]","21780","21170"
"New entrant CS","2022","Human Resources","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Female","Heterosexual / straight","145","[c]","26070","26350"
"New entrant CS","2022","Human Resources","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Female","Unknown","45","[c]","25630","26250"
"New entrant CS","2022","Human Resources","EO","Male","Heterosexual / straight","30","[c]","26270","26750"
"New entrant CS","2022","Human Resources","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Female","Heterosexual / straight","65","[c]","52760","52060"
"New entrant CS","2022","Human Resources","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Female","Heterosexual / straight","140","[c]","32230","31990"
"New entrant CS","2022","Human Resources","HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Female","Unknown","35","[c]","30790","29930"
"New entrant CS","2022","Human Resources","HEO","Male","Heterosexual / straight","50","[c]","32600","32600"
"New entrant CS","2022","Human Resources","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Female","Heterosexual / straight","60","[c]","40220","39820"
"New entrant CS","2022","Human Resources","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Female","Heterosexual / straight","35","[c]","72030","70500"
"New entrant CS","2022","Inspector of Education and Training","G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Female","Heterosexual / straight","75","[c]","47280","46360"
"New entrant CS","2022","Inspector of Education and Training","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
