"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","No function","Male","LGBO","45","[c]","26880","27570"
"New entrant CS","2022","Undeclared","No function","Male","Undeclared","140","[c]","32190","28800"
"New entrant CS","2022","Undeclared","No function","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","40","[c]","29080","27230"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","35","[c]","28790","27230"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Female","Heterosexual / straight","60","[c]","35070","31800"
"New entrant CS","2022","Unknown","Analysis","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Female","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Female","Unknown","80","[c]","32780","30210"
"New entrant CS","2022","Unknown","Analysis","Male","Heterosexual / straight","65","[c]","34610","31800"
"New entrant CS","2022","Unknown","Analysis","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Male","Unknown","95","[c]","36280","30710"
"New entrant CS","2022","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","Heterosexual / straight","70","[c]","34630","31370"
"New entrant CS","2022","Unknown","Commercial","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","Unknown","155","[c]","53200","61710"
"New entrant CS","2022","Unknown","Commercial","Male","Heterosexual / straight","45","[c]","32220","30420"
"New entrant CS","2022","Unknown","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","Unknown","170","[c]","63850","65500"
"New entrant CS","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","Heterosexual / straight","45","[c]","38340","36660"
"New entrant CS","2022","Unknown","Communications","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","Undeclared","50","[c]","33410","27270"
"New entrant CS","2022","Unknown","Communications","Female","Unknown","235","[c]","30090","26590"
"New entrant CS","2022","Unknown","Communications","Male","Heterosexual / straight","30","[c]","29550","27270"
"New entrant CS","2022","Unknown","Communications","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","Unknown","255","[c]","28890","26590"
"New entrant CS","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","Unknown","185","[c]","27510","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","Unknown","165","[c]","28470","26590"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Female","Unknown","175","[c]","21440","21250"
"New entrant CS","2022","Unknown","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Male","Unknown","130","[c]","22010","21250"
"New entrant CS","2022","Unknown","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Female","Heterosexual / straight","95","[c]","37420","32940"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Female","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Female","Unknown","230","[c]","37180","33840"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Male","Heterosexual / straight","135","[c]","36600","33080"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Male","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Male","Unknown","385","[c]","37770","33840"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","Heterosexual / straight","100","[c]","33050","29780"
"New entrant CS","2022","Unknown","Finance","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","Undeclared","70","[c]","33190","28970"
"New entrant CS","2022","Unknown","Finance","Female","Unknown","110","[c]","36200","33080"
"New entrant CS","2022","Unknown","Finance","Male","Heterosexual / straight","60","[c]","34470","29360"
"New entrant CS","2022","Unknown","Finance","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Male","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Male","Unknown","125","[c]","33810","30450"
"New entrant CS","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","Heterosexual / straight","75","[c]","31010","27270"
"New entrant CS","2022","Unknown","Human Resources","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","Unknown","160","[c]","31850","28160"
"New entrant CS","2022","Unknown","Human Resources","Male","Heterosexual / straight","30","[c]","31340","27270"
"New entrant CS","2022","Unknown","Human Resources","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","Unknown","95","[c]","37040","30450"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","Heterosexual / straight","85","[c]","32280","25000"
"New entrant CS","2022","Unknown","Legal","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","Unknown","60","[c]","38880","31480"
"New entrant CS","2022","Unknown","Legal","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Female","Heterosexual / straight","885","[c]","30480","27570"
"New entrant CS","2022","Unknown","No function","Female","LGBO","85","[c]","29280","27850"
"New entrant CS","2022","Unknown","No function","Female","Undeclared","190","[c]","35390","32790"
"New entrant CS","2022","Unknown","No function","Female","Unknown","7010","[c]","26920","24800"
"New entrant CS","2022","Unknown","No function","Male","Heterosexual / straight","605","[c]","33000","30640"
"New entrant CS","2022","Unknown","No function","Male","LGBO","70","[c]","31200","28980"
"New entrant CS","2022","Unknown","No function","Male","Undeclared","115","[c]","37150","32780"
"New entrant CS","2022","Unknown","No function","Male","Unknown","4820","[c]","27570","25420"
