"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","200","[c]","37020","33390"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","480","[c]","38790","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","75","[c]","39280","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","55","[c]","37170","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","180","[c]","38420","33790"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Female","Heterosexual / straight","125","[c]","35550","31800"
"New entrant CS","2022","Department for International Trade","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Female","Unknown","80","[c]","35020","31800"
"New entrant CS","2022","Department for International Trade","Male","Heterosexual / straight","110","[c]","38950","31800"
"New entrant CS","2022","Department for International Trade","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Male","Unknown","70","[c]","38590","31800"
"New entrant CS","2022","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","215","[c]","36560","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","45","[c]","31440","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","55","[c]","35570","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","185","[c]","36430","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","30","[c]","35630","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","40","[c]","34040","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Female","Heterosexual / straight","210","[c]","40450","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Female","Unknown","115","[c]","43140","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Male","Heterosexual / straight","170","[c]","44500","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","Male","LGBO","40","[c]","42370","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Male","Unknown","135","[c]","41790","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","4430","[c]","25990","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Female","LGBO","360","[c]","24970","25110"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Female","Undeclared","245","[c]","25990","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Female","Unknown","855","[c]","25770","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","3165","[c]","26660","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Male","LGBO","365","[c]","25830","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Male","Undeclared","205","[c]","26640","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Male","Unknown","635","[c]","27280","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","225","[c]","36800","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Female","LGBO","40","[c]","36450","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Female","Undeclared","350","[c]","36010","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","100","[c]","37480","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Male","Undeclared","215","[c]","38670","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","200","[c]","21850","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Female","Unknown","115","[c]","20310","18310"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","195","[c]","23740","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Male","Unknown","105","[c]","20400","18310"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","90","[c]","26430","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Female","Unknown","110","[c]","25400","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","170","[c]","27270","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Male","Unknown","220","[c]","26090","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Female","Heterosexual / straight","75","[c]","32350","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Male","Heterosexual / straight","45","[c]","35870","32300"
"New entrant CS","2022","Education and Skills Funding Agency","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Heterosexual / straight","95","[c]","33810","30350"
"New entrant CS","2022","Food Standards Agency","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Heterosexual / straight","55","[c]","33400","32350"
"New entrant CS","2022","Food Standards Agency","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
