"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Unknown","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","AA","140","[c]","20520","20890"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","AO","595","[c]","22400","21640"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","EO","390","[c]","27010","26590"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","G7","45","[c]","52540","51300"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","HEO","90","[c]","33090","32330"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","SEO","70","[c]","39380","38070"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","Unknown","660","[c]","29920","28200"
"New entrant CS","2022","40-49","Unknown","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","AO","45","[c]","21870","21170"
"New entrant CS","2022","40-49","Unknown","Other","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","G7","35","[c]","51280","50500"
"New entrant CS","2022","40-49","Unknown","Policy","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","SEO","35","[c]","39260","38750"
"New entrant CS","2022","40-49","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","EO","40","[c]","26940","26590"
"New entrant CS","2022","40-49","Unknown","Tax","HEO","40","[c]","34030","33080"
"New entrant CS","2022","40-49","Unknown","Unknown","AA","50","[c]","21620","21050"
"New entrant CS","2022","40-49","Unknown","Unknown","AO","95","[c]","22520","21260"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","150","[c]","27530","27230"
"New entrant CS","2022","40-49","Unknown","Unknown","G6","30","[c]","73300","69280"
"New entrant CS","2022","40-49","Unknown","Unknown","G7","110","[c]","59180","58500"
"New entrant CS","2022","40-49","Unknown","Unknown","HEO","95","[c]","32090","31540"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO","60","[c]","41700","40180"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Veterinarian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Geography","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
