"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Female","60","[c]","42260","40180"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Male","60","[c]","44210","40180"
"New entrant CS","2022","HM Revenue and Customs","Property","Female","115","[c]","29890","26030"
"New entrant CS","2022","HM Revenue and Customs","Property","Male","160","[c]","30460","27650"
"New entrant CS","2022","HM Revenue and Customs","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Female","1225","[c]","26990","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","Male","1315","[c]","27720","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Female","635","[c]","28420","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Male","575","[c]","29760","26590"
"New entrant CS","2022","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","Female","95","[c]","34550","29320"
"New entrant CS","2022","HM Treasury","Policy","Male","95","[c]","33050","28500"
"New entrant CS","2022","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Female","75","[c]","42660","41950"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Male","170","[c]","47490","41950"
"New entrant CS","2022","Home Office","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Female","845","[c]","25170","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Male","905","[c]","26700","24880"
"New entrant CS","2022","Home Office","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Female","40","[c]","30060","28650"
"New entrant CS","2022","Home Office","Other","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Female","65","[c]","38400","32940"
"New entrant CS","2022","Home Office","Policy","Male","60","[c]","37850","35820"
"New entrant CS","2022","Home Office","Project Delivery","Female","65","[c]","38110","35050"
"New entrant CS","2022","Home Office","Project Delivery","Male","60","[c]","36300","35050"
"New entrant CS","2022","Home Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Female","30","[c]","33700","33650"
"New entrant CS","2022","Home Office","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Female","35","[c]","24450","22460"
"New entrant CS","2022","Home Office","Statistics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Commercial","Female","135","[c]","28100","26670"
"New entrant CS","2022","Ministry of Defence","Commercial","Male","95","[c]","29760","26670"
"New entrant CS","2022","Ministry of Defence","Communications","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Communications","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Digital, Data and Technology","Female","60","[c]","27800","26350"
"New entrant CS","2022","Ministry of Defence","Digital, Data and Technology","Male","130","[c]","34000","32000"
"New entrant CS","2022","Ministry of Defence","Finance","Female","135","[c]","32470","26350"
"New entrant CS","2022","Ministry of Defence","Finance","Male","135","[c]","32960","29550"
"New entrant CS","2022","Ministry of Defence","Geography","Female","30","[c]","25360","20420"
"New entrant CS","2022","Ministry of Defence","Geography","Male","60","[c]","28480","20420"
"New entrant CS","2022","Ministry of Defence","Human Resources","Female","140","[c]","27950","21170"
"New entrant CS","2022","Ministry of Defence","Human Resources","Male","65","[c]","32200","22050"
"New entrant CS","2022","Ministry of Defence","Intelligence Analysis","Female","35","[c]","29570","28700"
"New entrant CS","2022","Ministry of Defence","Intelligence Analysis","Male","55","[c]","29950","28700"
"New entrant CS","2022","Ministry of Defence","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Knowledge and Information Management","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medicine","Female","170","[c]","39240","33830"
"New entrant CS","2022","Ministry of Defence","Medicine","Male","65","[c]","56670","45840"
"New entrant CS","2022","Ministry of Defence","Operational Delivery","Female","50","[c]","25640","23490"
"New entrant CS","2022","Ministry of Defence","Operational Delivery","Male","35","[c]","31700","29230"
"New entrant CS","2022","Ministry of Defence","Operational Research","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Operational Research","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other","Female","565","[c]","24300","21170"
"New entrant CS","2022","Ministry of Defence","Other","Male","680","[c]","25930","21170"
"New entrant CS","2022","Ministry of Defence","Policy","Female","40","[c]","34470","33000"
"New entrant CS","2022","Ministry of Defence","Policy","Male","45","[c]","40660","40750"
"New entrant CS","2022","Ministry of Defence","Project Delivery","Female","225","[c]","33480","33000"
"New entrant CS","2022","Ministry of Defence","Project Delivery","Male","275","[c]","37210","36950"
"New entrant CS","2022","Ministry of Defence","Property","Female","80","[c]","27330","26350"
"New entrant CS","2022","Ministry of Defence","Property","Male","120","[c]","32140","33000"
"New entrant CS","2022","Ministry of Defence","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Science and Engineering","Female","155","[c]","30740","27540"
"New entrant CS","2022","Ministry of Defence","Science and Engineering","Male","695","[c]","32510","29260"
"New entrant CS","2022","Ministry of Defence","Security","Female","85","[c]","24330","23540"
"New entrant CS","2022","Ministry of Defence","Security","Male","430","[c]","26880","25000"
"New entrant CS","2022","Ministry of Defence","Statistics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Statistics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Female","80","[c]","42380","41750"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Male","130","[c]","44020","41750"
"New entrant CS","2022","Ministry of Justice","Economics","Female","[c]","[c]","[c]","[c]"
