"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","EO","40","[c]","29300","28700"
"New entrant CS","2022","20-29","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","SEO/HEO","15","[c]","36590","37610"
"New entrant CS","2022","20-29","Intelligence Analysis","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Outside London","EO","35","[c]","25910","26350"
"New entrant CS","2022","20-29","Intelligence Analysis","Outside London","SEO/HEO","20","[c]","29830","29230"
"New entrant CS","2022","20-29","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","London","EO","50","[c]","26010","26250"
"New entrant CS","2022","20-29","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","London","SEO/HEO","60","[c]","32910","31800"
"New entrant CS","2022","20-29","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","EO","10","[c]","27470","26950"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","SEO/HEO","15","[c]","33520","33120"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","AA/AO","20","[c]","21010","21070"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","EO","15","[c]","25880","26820"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","SEO/HEO","15","[c]","31200","31200"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","AA/AO","10","[c]","20930","22520"
"New entrant CS","2022","20-29","Legal","London","EO","55","[c]","29030","29280"
"New entrant CS","2022","20-29","Legal","London","G6/G7","20","[c]","54240","53050"
"New entrant CS","2022","20-29","Legal","London","SEO/HEO","70","[c]","38450","37610"
"New entrant CS","2022","20-29","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Outside London","EO","80","[c]","26530","26590"
"New entrant CS","2022","20-29","Legal","Outside London","G6/G7","10","[c]","49660","48080"
"New entrant CS","2022","20-29","Legal","Outside London","SEO/HEO","95","[c]","36260","38000"
"New entrant CS","2022","20-29","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Outside London","AA/AO","10","[c]","22120","21830"
"New entrant CS","2022","20-29","Medicine","Outside London","EO","15","[c]","28380","26820"
"New entrant CS","2022","20-29","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Outside London","SEO/HEO","15","[c]","33150","34170"
"New entrant CS","2022","20-29","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","London","AA/AO","715","[c]","26140","25110"
"New entrant CS","2022","20-29","Operational Delivery","London","EO","835","[c]","29430","28650"
"New entrant CS","2022","20-29","Operational Delivery","London","G6/G7","40","[c]","54700","53360"
"New entrant CS","2022","20-29","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","London","SEO/HEO","260","[c]","35760","34260"
"New entrant CS","2022","20-29","Operational Delivery","London","Unknown","225","[c]","27540","27060"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","AA/AO","7595","[c]","21900","21260"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","EO","2130","[c]","26640","27570"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","G6/G7","20","[c]","53130","50210"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","SEO/HEO","405","[c]","32600","31990"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","Unknown","1680","[c]","23330","23170"
"New entrant CS","2022","20-29","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","AA/AO","30","[c]","20750","20970"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","EO","20","[c]","29350","29290"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","London","SEO/HEO","15","[c]","34800","35030"
"New entrant CS","2022","20-29","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Outside London","SEO/HEO","40","[c]","28880","29230"
"New entrant CS","2022","20-29","Other","London","AA/AO","40","[c]","23250","25110"
"New entrant CS","2022","20-29","Other","London","EO","200","[c]","27140","26950"
"New entrant CS","2022","20-29","Other","London","G6/G7","10","[c]","58240","58460"
"New entrant CS","2022","20-29","Other","London","SEO/HEO","40","[c]","35550","34310"
"New entrant CS","2022","20-29","Other","Outside London","AA/AO","430","[c]","21150","21260"
"New entrant CS","2022","20-29","Other","Outside London","EO","170","[c]","22650","23450"
"New entrant CS","2022","20-29","Other","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Outside London","SEO/HEO","65","[c]","29850","29190"
"New entrant CS","2022","20-29","Other","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Unknown","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","London","AA/AO","55","[c]","22280","24370"
"New entrant CS","2022","20-29","Policy","London","EO","345","[c]","27520","27850"
"New entrant CS","2022","20-29","Policy","London","G6/G7","120","[c]","54210","53380"
"New entrant CS","2022","20-29","Policy","London","SEO/HEO","1005","[c]","34660","33570"
"New entrant CS","2022","20-29","Policy","Outside London","AA/AO","45","[c]","20750","21250"
"New entrant CS","2022","20-29","Policy","Outside London","EO","205","[c]","25220","25000"
"New entrant CS","2022","20-29","Policy","Outside London","G6/G7","20","[c]","49450","49080"
"New entrant CS","2022","20-29","Policy","Outside London","SEO/HEO","375","[c]","32020","30410"
"New entrant CS","2022","20-29","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","EO","40","[c]","28240","28650"
"New entrant CS","2022","20-29","Project Delivery","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","SEO/HEO","100","[c]","36000","35050"
"New entrant CS","2022","20-29","Project Delivery","Outside London","AA/AO","30","[c]","21620","21260"
"New entrant CS","2022","20-29","Project Delivery","Outside London","EO","110","[c]","24610","24750"
"New entrant CS","2022","20-29","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Outside London","SEO/HEO","100","[c]","33310","33000"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Unknown","15","[c]","30360","29250"
"New entrant CS","2022","20-29","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","EO","20","[c]","27790","28500"
"New entrant CS","2022","20-29","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","SEO/HEO","40","[c]","33410","31130"
"New entrant CS","2022","20-29","Property","Outside London","AA/AO","30","[c]","20100","19390"
"New entrant CS","2022","20-29","Property","Outside London","EO","100","[c]","25370","25000"
"New entrant CS","2022","20-29","Property","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Outside London","SEO/HEO","70","[c]","32100","31000"
"New entrant CS","2022","20-29","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Outside London","AA/AO","20","[c]","20460","19780"
"New entrant CS","2022","20-29","Psychology","Outside London","EO","40","[c]","24880","24620"
"New entrant CS","2022","20-29","Psychology","Outside London","SEO/HEO","55","[c]","27800","27700"
"New entrant CS","2022","20-29","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","London","AA/AO","15","[c]","22850","22350"
"New entrant CS","2022","20-29","Science and Engineering","London","EO","15","[c]","26770","26880"
"New entrant CS","2022","20-29","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","London","SEO/HEO","50","[c]","34380","32330"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","AA/AO","155","[c]","20520","20660"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","EO","220","[c]","25590","26370"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","SEO/HEO","290","[c]","30320","29230"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","Unknown","45","[c]","28670","27540"
"New entrant CS","2022","20-29","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","AA/AO","15","[c]","25470","24810"
"New entrant CS","2022","20-29","Security","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","SEO/HEO","20","[c]","36330","35120"
"New entrant CS","2022","20-29","Security","Outside London","AA/AO","180","[c]","24140","23540"
"New entrant CS","2022","20-29","Security","Outside London","EO","10","[c]","25160","24620"
"New entrant CS","2022","20-29","Security","Outside London","SEO/HEO","15","[c]","32620","31990"
"New entrant CS","2022","20-29","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","London","EO","25","[c]","33060","33650"
"New entrant CS","2022","20-29","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","London","SEO/HEO","40","[c]","36270","35000"
"New entrant CS","2022","20-29","Social Research","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Outside London","EO","10","[c]","27280","28270"
"New entrant CS","2022","20-29","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Outside London","SEO/HEO","105","[c]","31720","30710"
"New entrant CS","2022","20-29","Statistics","London","AA/AO","45","[c]","22890","22460"
"New entrant CS","2022","20-29","Statistics","London","EO","35","[c]","28750","28310"
"New entrant CS","2022","20-29","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","London","SEO/HEO","50","[c]","35660","35870"
"New entrant CS","2022","20-29","Statistics","Outside London","AA/AO","20","[c]","20230","19860"
"New entrant CS","2022","20-29","Statistics","Outside London","EO","40","[c]","25700","25860"
"New entrant CS","2022","20-29","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Outside London","SEO/HEO","85","[c]","32710","31960"
"New entrant CS","2022","20-29","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","London","EO","50","[c]","30750","30750"
"New entrant CS","2022","20-29","Tax","London","SEO/HEO","50","[c]","37620","37610"
"New entrant CS","2022","20-29","Tax","Outside London","AA/AO","350","[c]","21250","21250"
"New entrant CS","2022","20-29","Tax","Outside London","EO","460","[c]","26460","26590"
"New entrant CS","2022","20-29","Tax","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Outside London","SEO/HEO","220","[c]","33050","33080"
"New entrant CS","2022","20-29","Unknown","London","AA/AO","100","[c]","22040","24490"
"New entrant CS","2022","20-29","Unknown","London","EO","205","[c]","28010","27500"
"New entrant CS","2022","20-29","Unknown","London","G6/G7","50","[c]","56480","54700"
"New entrant CS","2022","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","SEO/HEO","535","[c]","30570","28000"
"New entrant CS","2022","20-29","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Outside London","AA/AO","1045","[c]","21670","21250"
"New entrant CS","2022","20-29","Unknown","Outside London","EO","655","[c]","26920","27230"
"New entrant CS","2022","20-29","Unknown","Outside London","G6/G7","35","[c]","52940","49860"
"New entrant CS","2022","20-29","Unknown","Outside London","SEO/HEO","525","[c]","32490","31540"
"New entrant CS","2022","20-29","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA/AO","15","[c]","20720","21050"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","20","[c]","26650","27500"
"New entrant CS","2022","20-29","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO/HEO","80","[c]","29870","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
