"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","East of England","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","London","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","North West (England)","40","[c]","25150","27570"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
