"Status","Year","Function_of_post","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Outside London","Heterosexual / straight","40","[c]","25570","20420"
"New entrant CS","2022","No function","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","Outside London","Heterosexual / straight","125","[c]","58180","51360"
"New entrant CS","2022","No function","Inspector of Education and Training","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","London","Heterosexual / straight","90","[c]","36790","31800"
"New entrant CS","2022","No function","International Trade","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","London","Unknown","60","[c]","34030","31800"
"New entrant CS","2022","No function","International Trade","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","London","Heterosexual / straight","40","[c]","35470","32330"
"New entrant CS","2022","No function","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","Outside London","Heterosexual / straight","50","[c]","28480","27570"
"New entrant CS","2022","No function","Knowledge and Information Management","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","London","Unknown","30","[c]","37120","34260"
"New entrant CS","2022","No function","Legal","Outside London","Heterosexual / straight","40","[c]","33050","30450"
"New entrant CS","2022","No function","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","Outside London","Unknown","30","[c]","31120","30450"
"New entrant CS","2022","No function","Medicine","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","London","Heterosexual / straight","2455","[c]","32610","31060"
"New entrant CS","2022","No function","Operational Delivery","London","LGBO","220","[c]","33750","31060"
"New entrant CS","2022","No function","Operational Delivery","London","Undeclared","290","[c]","34450","31060"
"New entrant CS","2022","No function","Operational Delivery","London","Unknown","1410","[c]","33670","30520"
"New entrant CS","2022","No function","Operational Delivery","Outside London","Heterosexual / straight","16560","[c]","25640","23170"
"New entrant CS","2022","No function","Operational Delivery","Outside London","LGBO","1685","[c]","24990","23160"
"New entrant CS","2022","No function","Operational Delivery","Outside London","Undeclared","970","[c]","26490","24090"
"New entrant CS","2022","No function","Operational Delivery","Outside London","Unknown","8090","[c]","24780","23140"
"New entrant CS","2022","No function","Operational Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Unknown","Heterosexual / straight","140","[c]","26710","25280"
"New entrant CS","2022","No function","Operational Delivery","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Unknown","Unknown","135","[c]","26080","24800"
"New entrant CS","2022","No function","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","London","Heterosexual / straight","150","[c]","37310","28880"
"New entrant CS","2022","No function","Other","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","Outside London","Heterosexual / straight","375","[c]","26040","21260"
"New entrant CS","2022","No function","Other","Outside London","LGBO","60","[c]","25290","21260"
"New entrant CS","2022","No function","Other","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","Outside London","Unknown","120","[c]","26740","21640"
"New entrant CS","2022","No function","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","London","Heterosexual / straight","1220","[c]","37770","33570"
"New entrant CS","2022","No function","Policy","London","LGBO","225","[c]","36100","33400"
"New entrant CS","2022","No function","Policy","London","Undeclared","190","[c]","36060","32880"
"New entrant CS","2022","No function","Policy","London","Unknown","375","[c]","38640","34260"
"New entrant CS","2022","No function","Policy","Outside London","Heterosexual / straight","965","[c]","34860","30960"
"New entrant CS","2022","No function","Policy","Outside London","LGBO","110","[c]","33750","30250"
"New entrant CS","2022","No function","Policy","Outside London","Undeclared","100","[c]","35880","34020"
"New entrant CS","2022","No function","Policy","Outside London","Unknown","225","[c]","33940","30360"
"New entrant CS","2022","No function","Policy","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
