"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","125","[c]","25300","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Outside London","Unknown","165","[c]","22870","22000"
"New entrant CS","2022","Scottish Fiscal Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","675","[c]","34850","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Outside London","LGBO","120","[c]","34640","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Outside London","Undeclared","70","[c]","34370","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Outside London","Unknown","585","[c]","35530","31540"
"New entrant CS","2022","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Outside London","Unknown","360","[c]","22890","21640"
"New entrant CS","2022","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Outside London","Unknown","45","[c]","24960","24400"
"New entrant CS","2022","Serious Fraud Office","London","Heterosexual / straight","30","[c]","34440","28980"
"New entrant CS","2022","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Outside London","Heterosexual / straight","725","[c]","27610","27230"
"New entrant CS","2022","Social Security Scotland","Outside London","LGBO","110","[c]","26780","27230"
"New entrant CS","2022","Social Security Scotland","Outside London","Undeclared","35","[c]","26390","27230"
"New entrant CS","2022","Social Security Scotland","Outside London","Unknown","525","[c]","26930","27230"
"New entrant CS","2022","Standards and Testing Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Outside London","Heterosexual / straight","170","[c]","36220","33000"
"New entrant CS","2022","Submarine Delivery Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Outside London","Unknown","55","[c]","33480","28220"
"New entrant CS","2022","Teaching Regulation Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Outside London","Heterosexual / straight","35","[c]","28310","21130"
"New entrant CS","2022","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","Heterosexual / straight","55","[c]","34170","29200"
"New entrant CS","2022","The National Archives","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","Heterosexual / straight","100","[c]","43460","36000"
"New entrant CS","2022","UK Export Finance","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","London","Heterosexual / straight","495","[c]","36010","32330"
"New entrant CS","2022","UK Health Security Agency","London","LGBO","50","[c]","37930","32330"
"New entrant CS","2022","UK Health Security Agency","London","Undeclared","90","[c]","35740","28590"
"New entrant CS","2022","UK Health Security Agency","London","Unknown","350","[c]","45190","39280"
"New entrant CS","2022","UK Health Security Agency","Outside London","Heterosexual / straight","715","[c]","33740","28970"
"New entrant CS","2022","UK Health Security Agency","Outside London","LGBO","85","[c]","28620","23540"
"New entrant CS","2022","UK Health Security Agency","Outside London","Undeclared","125","[c]","33160","28590"
"New entrant CS","2022","UK Health Security Agency","Outside London","Unknown","165","[c]","45420","36820"
"New entrant CS","2022","UK Hydrographic Office","Outside London","Heterosexual / straight","60","[c]","27430","20420"
"New entrant CS","2022","UK Hydrographic Office","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Outside London","Unknown","55","[c]","29900","26740"
"New entrant CS","2022","UK Space Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Outside London","Heterosexual / straight","720","[c]","28900","30210"
"New entrant CS","2022","UK Statistics Authority","Outside London","LGBO","75","[c]","28960","30710"
"New entrant CS","2022","UK Statistics Authority","Outside London","Undeclared","65","[c]","30710","30710"
"New entrant CS","2022","UK Statistics Authority","Outside London","Unknown","115","[c]","25070","19860"
"New entrant CS","2022","UK Supreme Court","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","London","Unknown","35","[c]","33060","29000"
"New entrant CS","2022","Valuation Office Agency","Outside London","Heterosexual / straight","175","[c]","26020","25000"
"New entrant CS","2022","Valuation Office Agency","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Outside London","Unknown","230","[c]","25170","22010"
"New entrant CS","2022","Vehicle Certification Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","270","[c]","36040","31210"
"New entrant CS","2022","Welsh Government (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
