"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Operational Delivery","40","[c]","27150","26590"
"New entrant CS","2022","50-59","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Tax","25","[c]","28260","26590"
"New entrant CS","2022","50-59","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Counter Fraud","110","[c]","26910","27570"
"New entrant CS","2022","50-59","Counter Fraud","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Operational Delivery","40","[c]","24020","21260"
"New entrant CS","2022","50-59","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","30","[c]","30280","26590"
"New entrant CS","2022","50-59","Debt","Operational Delivery","35","[c]","21250","21250"
"New entrant CS","2022","50-59","Debt","Other","55","[c]","22210","21260"
"New entrant CS","2022","50-59","Debt","Tax","10","[c]","22700","21250"
"New entrant CS","2022","50-59","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","290","[c]","44000","40180"
"New entrant CS","2022","50-59","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","25","[c]","49240","49700"
"New entrant CS","2022","50-59","Finance","Commercial","10","[c]","32070","31530"
"New entrant CS","2022","50-59","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Finance","110","[c]","41230","39230"
"New entrant CS","2022","50-59","Finance","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Operational Delivery","75","[c]","21710","21300"
"New entrant CS","2022","50-59","Human Resources","Human Resources","140","[c]","39520","36060"
"New entrant CS","2022","50-59","Human Resources","Operational Delivery","20","[c]","30940","27570"
"New entrant CS","2022","50-59","Human Resources","Unknown","20","[c]","47680","40250"
"New entrant CS","2022","50-59","Internal Audit","Internal Audit","15","[c]","41990","42630"
"New entrant CS","2022","50-59","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Legal","50","[c]","53930","50500"
"New entrant CS","2022","50-59","Legal","Operational Delivery","15","[c]","24590","23360"
"New entrant CS","2022","50-59","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Inspector of Education and Training","55","[c]","59760","51360"
"New entrant CS","2022","50-59","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","International Trade","10","[c]","57330","53860"
"New entrant CS","2022","50-59","No function","Knowledge and Information Management","10","[c]","33680","26370"
"New entrant CS","2022","50-59","No function","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Operational Delivery","5055","[c]","28370","26310"
"New entrant CS","2022","50-59","No function","Other","55","[c]","33370","25050"
"New entrant CS","2022","50-59","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Policy","210","[c]","42450","36890"
"New entrant CS","2022","50-59","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Science and Engineering","85","[c]","39190","40000"
"New entrant CS","2022","50-59","No function","Tax","145","[c]","27530","26590"
"New entrant CS","2022","50-59","No function","Unknown","80","[c]","47120","37610"
"New entrant CS","2022","50-59","No function","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Operational Delivery","25","[c]","27300","23490"
"New entrant CS","2022","50-59","Project Delivery","Other","50","[c]","32030","29000"
"New entrant CS","2022","50-59","Project Delivery","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Project Delivery","140","[c]","45340","40180"
"New entrant CS","2022","50-59","Project Delivery","Science and Engineering","70","[c]","42090","44000"
"New entrant CS","2022","50-59","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Operational Delivery","40","[c]","22960","21750"
"New entrant CS","2022","50-59","Property","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Property","135","[c]","38320","33000"
"New entrant CS","2022","50-59","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Security","125","[c]","30500","25000"
"New entrant CS","2022","50-59","Security","Unknown","40","[c]","30600","32000"
"New entrant CS","2022","50-59","Unknown","Digital, Data and Technology","40","[c]","53140","56990"
"New entrant CS","2022","50-59","Unknown","Finance","30","[c]","43670","40000"
"New entrant CS","2022","50-59","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Medicine","40","[c]","47720","40880"
"New entrant CS","2022","50-59","Unknown","Operational Delivery","340","[c]","29690","27370"
"New entrant CS","2022","50-59","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other","215","[c]","27240","23170"
"New entrant CS","2022","50-59","Unknown","Planning","15","[c]","49710","57860"
"New entrant CS","2022","50-59","Unknown","Policy","40","[c]","42220","40100"
"New entrant CS","2022","50-59","Unknown","Project Delivery","15","[c]","42170","38780"
"New entrant CS","2022","50-59","Unknown","Science and Engineering","20","[c]","37450","33000"
"New entrant CS","2022","50-59","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","715","[c]","33060","27570"
"New entrant CS","2022","60-64","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Commercial","15","[c]","35260","34130"
"New entrant CS","2022","60-64","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Counter Fraud","10","[c]","29950","25910"
"New entrant CS","2022","60-64","Counter Fraud","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Other","10","[c]","21510","21260"
"New entrant CS","2022","60-64","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","35","[c]","43880","38550"
"New entrant CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Finance","20","[c]","40620","37610"
"New entrant CS","2022","60-64","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Operational Delivery","15","[c]","21300","21300"
"New entrant CS","2022","60-64","Human Resources","Human Resources","20","[c]","35040","30920"
"New entrant CS","2022","60-64","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Medicine","10","[c]","107150","114000"
"New entrant CS","2022","60-64","No function","Operational Delivery","1360","[c]","28040","26400"
"New entrant CS","2022","60-64","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Policy","20","[c]","48610","40050"
"New entrant CS","2022","60-64","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Science and Engineering","15","[c]","39290","36330"
"New entrant CS","2022","60-64","No function","Tax","20","[c]","27220","21250"
"New entrant CS","2022","60-64","No function","Unknown","25","[c]","34970","33820"
"New entrant CS","2022","60-64","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Project Delivery","25","[c]","41530","39250"
"New entrant CS","2022","60-64","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Science and Engineering","10","[c]","44990","44000"
"New entrant CS","2022","60-64","Property","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Property","35","[c]","36130","37340"
"New entrant CS","2022","60-64","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
