"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Economics","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Economics","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Statistics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Unknown","Undeclared","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Commercial","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Communications","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Communications","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","Undeclared","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","Unknown","55","[c]","40180","38650"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Finance","Undeclared","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Finance","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
