"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","AO","Female","145","[c]","21360","21260"
"New entrant CS","2022","60-64","Declared non-disabled","AO","Male","95","[c]","21820","21260"
"New entrant CS","2022","60-64","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","EO","Female","70","[c]","27300","27570"
"New entrant CS","2022","60-64","Declared non-disabled","EO","Male","60","[c]","27020","27570"
"New entrant CS","2022","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","G7","Male","30","[c]","53600","54480"
"New entrant CS","2022","60-64","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","HEO","Female","30","[c]","32330","32320"
"New entrant CS","2022","60-64","Declared non-disabled","HEO","Male","35","[c]","32360","33000"
"New entrant CS","2022","60-64","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","SEO","Male","40","[c]","41250","40000"
"New entrant CS","2022","60-64","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Female","185","[c]","28260","28200"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Male","130","[c]","32240","28360"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","AA","Female","40","[c]","19740","19200"
"New entrant CS","2022","60-64","Unknown","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","AO","Female","60","[c]","21450","21260"
"New entrant CS","2022","60-64","Unknown","AO","Male","60","[c]","21700","21250"
"New entrant CS","2022","60-64","Unknown","EO","Female","40","[c]","28280","27570"
"New entrant CS","2022","60-64","Unknown","EO","Male","80","[c]","29900","28110"
"New entrant CS","2022","60-64","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Female","145","[c]","29090","28200"
"New entrant CS","2022","60-64","Unknown","Unknown","Male","135","[c]","31430","29490"
"New entrant CS","2022","65+","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Female","70","[c]","29280","27420"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Male","50","[c]","31390","28200"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","Female","55","[c]","29500","28200"
"New entrant CS","2022","65+","Unknown","Unknown","Male","65","[c]","30580","28500"
"New entrant CS","2022","Unknown","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
