"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Communications","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Digital, Data and Technology","Outside London","Female","105","[c]","33850","33080"
"New entrant CS","2022","HM Revenue and Customs","Digital, Data and Technology","Outside London","Male","185","[c]","35820","33080"
"New entrant CS","2022","HM Revenue and Customs","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Economics","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Economics","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Economics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Finance","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Finance","Outside London","Female","35","[c]","29250","26590"
"New entrant CS","2022","HM Revenue and Customs","Finance","Outside London","Male","60","[c]","30560","31990"
"New entrant CS","2022","HM Revenue and Customs","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Human Resources","Outside London","Female","30","[c]","31140","28910"
"New entrant CS","2022","HM Revenue and Customs","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Intelligence Analysis","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Intelligence Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Intelligence Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Intelligence Analysis","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Legal","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Legal","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Legal","Outside London","Female","45","[c]","34230","26590"
"New entrant CS","2022","HM Revenue and Customs","Legal","Outside London","Male","45","[c]","32230","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","Female","40","[c]","35130","30750"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Outside London","Female","1910","[c]","22890","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Outside London","Male","1495","[c]","23830","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Outside London","Female","45","[c]","40750","40180"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Outside London","Male","50","[c]","42630","40180"
"New entrant CS","2022","HM Revenue and Customs","Property","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","London","Male","40","[c]","32300","29610"
"New entrant CS","2022","HM Revenue and Customs","Property","Outside London","Female","95","[c]","28600","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","Outside London","Male","120","[c]","29870","25750"
"New entrant CS","2022","HM Revenue and Customs","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","London","Female","115","[c]","34030","30750"
"New entrant CS","2022","HM Revenue and Customs","Tax","London","Male","120","[c]","34320","37610"
"New entrant CS","2022","HM Revenue and Customs","Tax","Outside London","Female","1110","[c]","26260","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","Outside London","Male","1195","[c]","27060","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","Female","80","[c]","33780","30750"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","Male","85","[c]","35270","30750"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Outside London","Female","555","[c]","26920","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Outside London","Male","480","[c]","28200","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
