"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","UK Statistics Authority","AA","Heterosexual / straight","30","[c]","19080","18830"
"New entrant CS","2022","Unknown","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","AA","Unknown","30","[c]","19490","18830"
"New entrant CS","2022","Unknown","UK Statistics Authority","AO","Heterosexual / straight","55","[c]","20190","19860"
"New entrant CS","2022","Unknown","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","AO","Unknown","40","[c]","20090","19860"
"New entrant CS","2022","Unknown","UK Statistics Authority","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","HEO","Heterosexual / straight","40","[c]","30670","30710"
"New entrant CS","2022","Unknown","UK Statistics Authority","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","AO","Unknown","130","[c]","21870","21750"
"New entrant CS","2022","Unknown","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","EO","Unknown","65","[c]","25690","25000"
"New entrant CS","2022","Unknown","Valuation Office Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","HEO","Unknown","35","[c]","29010","29000"
"New entrant CS","2022","Unknown","Valuation Office Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","HEO","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Organisation","Executive Agencies, Ministerial and Non-Ministerial Departments, Crown Non-departmental Public Bodies.","","","","","","","",""
"","On 30 September 2021, the Ministry for Housing, Communities and Local Government changed it's name to the Department for Levelling Up, Housing and Communities.","","","","","","","",""
"","On 1 October 2021, Public Health England was dissolved and its staff were transferred into either the newly created UK Health Security Agency, the NHS or the Department for Health and Social Care (excl. agencies). In addition to this the DHSC have been offboarding Test and Trace staff as well as onboarding the former PHE staff onto their system and so caution should be advised when interpretting data at DHSC as they are currently undertaking data cleansing exercises. PHE only includes entrants and leavers up to 30 September 2021 and UKHSA only inlcudes entrants and leavers from 1 October to 31 March 2022.","","","","","","","",""
