"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","EO","Female","50","[c]","27070","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","EO","Male","45","[c]","26600","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","G6/G7","Female","30","[c]","53670","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","SEO/HEO","Female","115","[c]","34220","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","SEO/HEO","Male","95","[c]","33910","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","SEO/HEO","Male","40","[c]","36110","34710"
"New entrant CS","2022","Department for Transport","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
