"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Ministry of Justice","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Department for Work and Pensions","35","[c]","28440","25110"
"New entrant CS","2022","50-59","Undeclared","Department of Health and Social Care","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Ministry of Justice","65","[c]","29990","28260"
"New entrant CS","2022","50-59","Undeclared","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Cabinet Office","60","[c]","77710","72000"
"New entrant CS","2022","50-59","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Education","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","75","[c]","27170","21300"
"New entrant CS","2022","50-59","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Department for Transport","145","[c]","29220","26130"
"New entrant CS","2022","50-59","Unknown","Department for Work and Pensions","215","[c]","26540","26370"
"New entrant CS","2022","50-59","Unknown","Department of Health and Social Care","150","[c]","53090","49530"
"New entrant CS","2022","50-59","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","HM Land Registry","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","HM Revenue and Customs","250","[c]","26900","21750"
"New entrant CS","2022","50-59","Unknown","Home Office","285","[c]","32250","34630"
"New entrant CS","2022","50-59","Unknown","Ministry of Defence","205","[c]","34170","29230"
"New entrant CS","2022","50-59","Unknown","Ministry of Justice","985","[c]","28430","27450"
"New entrant CS","2022","50-59","Unknown","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Scottish Government","265","[c]","33110","27230"
"New entrant CS","2022","50-59","Unknown","UK Statistics Authority","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Attorney General's Departments","50","[c]","46070","48080"
"New entrant CS","2022","50-59","White","Cabinet Office","95","[c]","45210","34550"
"New entrant CS","2022","50-59","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Department for Business, Energy and Industrial Strategy","90","[c]","37430","36740"
"New entrant CS","2022","50-59","White","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Department for Education","60","[c]","42260","36500"
"New entrant CS","2022","50-59","White","Department for Environment, Food and Rural Affairs","205","[c]","34420","32560"
"New entrant CS","2022","50-59","White","Department for International Trade","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Department for Transport","170","[c]","30910","26130"
"New entrant CS","2022","50-59","White","Department for Work and Pensions","1115","[c]","26210","27570"
"New entrant CS","2022","50-59","White","Department of Health and Social Care","210","[c]","41370","38200"
"New entrant CS","2022","50-59","White","Estyn","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Food Standards Agency","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","HM Land Registry","50","[c]","25580","22600"
"New entrant CS","2022","50-59","White","HM Revenue and Customs","410","[c]","28790","26590"
"New entrant CS","2022","50-59","White","HM Treasury","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Home Office","115","[c]","33540","28650"
"New entrant CS","2022","50-59","White","Ministry of Defence","580","[c]","34490","33000"
"New entrant CS","2022","50-59","White","Ministry of Justice","1565","[c]","29500","26400"
"New entrant CS","2022","50-59","White","National Crime Agency","110","[c]","39040","36740"
"New entrant CS","2022","50-59","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","55","[c]","59310","70500"
"New entrant CS","2022","50-59","White","Office of Gas and Electricity Markets","30","[c]","47540","44490"
"New entrant CS","2022","50-59","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Scottish Government","300","[c]","33430","27940"
"New entrant CS","2022","50-59","White","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","UK Export Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","UK Statistics Authority","80","[c]","25720","19860"
"New entrant CS","2022","50-59","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Water Services Regulation Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Welsh Government","50","[c]","42590","40100"
"New entrant CS","2022","60-64","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department for Work and Pensions","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Department of Health and Social Care","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Home Office","[c]","[c]","[c]","[c]"
