"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","HM Treasury","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","G6","10","[c]","71630","68760"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","G7","25","[c]","58840","57430"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","HEO","10","[c]","35120","35050"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Digital, Data and Technology","SEO","15","[c]","42900","43010"
"New entrant CS","2022","40-49","Home Office","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","AO","50","[c]","22210","21680"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","EO","155","[c]","25920","24880"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Project Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","EO","15","[c]","25460","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","HEO","15","[c]","32430","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","EO","15","[c]","25250","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","HEO","10","[c]","34160","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","SEO","15","[c]","42490","41500"
"New entrant CS","2022","40-49","Ministry of Defence","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Geography","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","AO","10","[c]","21540","21170"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","AO","15","[c]","22830","22550"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","G6","15","[c]","79050","80310"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","HEO","10","[c]","37090","39030"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Medicine","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","AA","30","[c]","19320","19760"
"New entrant CS","2022","40-49","Ministry of Defence","Other","AO","70","[c]","21170","21170"
"New entrant CS","2022","40-49","Ministry of Defence","Other","EO","60","[c]","25830","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Other","HEO","50","[c]","32330","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Other","SEO","15","[c]","38820","38530"
"New entrant CS","2022","40-49","Ministry of Defence","Other","Unknown","10","[c]","22310","16190"
"New entrant CS","2022","40-49","Ministry of Defence","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","EO","10","[c]","26040","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","G7","10","[c]","55670","53500"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","HEO","30","[c]","31560","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","SEO","40","[c]","40010","40000"
"New entrant CS","2022","40-49","Ministry of Defence","Project Delivery","Unknown","15","[c]","42320","39000"
"New entrant CS","2022","40-49","Ministry of Defence","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Property","HEO","20","[c]","32560","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Property","SEO","10","[c]","40510","40000"
"New entrant CS","2022","40-49","Ministry of Defence","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","G7","25","[c]","52980","53580"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","HEO","20","[c]","33110","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","SEO","35","[c]","44260","44000"
"New entrant CS","2022","40-49","Ministry of Defence","Science and Engineering","Unknown","10","[c]","43170","44000"
"New entrant CS","2022","40-49","Ministry of Defence","Security","AA","40","[c]","23260","22900"
"New entrant CS","2022","40-49","Ministry of Defence","Security","AO","30","[c]","29450","25540"
