"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","EO","Female","35","[c]","26480","26350"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Savings and Investments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Savings and Investments","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Registers of Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Registers of Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Courts and Tribunals Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Prison Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Prison Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Serious Fraud Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Serious Fraud Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Submarine Delivery Agency","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Submarine Delivery Agency","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The Insolvency Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The Insolvency Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Companies House","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Companies House","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Commercial Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Office and Procurator Fiscal Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Prosecution Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Prosecution Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Equipment and Support","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Equipment and Support","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
