"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Liverpool","Undeclared","55","[c]","26190","24310"
"New entrant CS","2022","Liverpool","Unknown","620","[c]","25090","23170"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Heterosexual / straight","55","[c]","28660","27570"
"New entrant CS","2022","Luton","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","35","[c]","28790","29010"
"New entrant CS","2022","Manchester","Heterosexual / straight","835","[c]","31360","27570"
"New entrant CS","2022","Manchester","LGBO","115","[c]","30420","27570"
"New entrant CS","2022","Manchester","Undeclared","65","[c]","30060","26590"
"New entrant CS","2022","Manchester","Unknown","415","[c]","29900","26590"
"New entrant CS","2022","Medway","Heterosexual / straight","135","[c]","27400","27430"
"New entrant CS","2022","Medway","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","80","[c]","26010","26140"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","85","[c]","32990","31060"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Heterosexual / straight","100","[c]","28290","24800"
"New entrant CS","2022","Mid Kent","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Unknown","55","[c]","26770","25460"
"New entrant CS","2022","Mid Lancashire","Heterosexual / straight","290","[c]","26700","23140"
"New entrant CS","2022","Mid Lancashire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Unknown","140","[c]","26160","23410"
"New entrant CS","2022","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Heterosexual / straight","140","[c]","27570","28140"
"New entrant CS","2022","Milton Keynes","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Unknown","60","[c]","27690","27570"
"New entrant CS","2022","Monmouthshire and Newport","Heterosexual / straight","645","[c]","30150","30210"
"New entrant CS","2022","Monmouthshire and Newport","LGBO","70","[c]","29110","30710"
"New entrant CS","2022","Monmouthshire and Newport","Undeclared","45","[c]","32650","30710"
"New entrant CS","2022","Monmouthshire and Newport","Unknown","180","[c]","28480","24030"
"New entrant CS","2022","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Heterosexual / straight","55","[c]","27650","24880"
"New entrant CS","2022","North and North East Lincolnshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Heterosexual / straight","60","[c]","24100","23270"
"New entrant CS","2022","North and West Norfolk","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Heterosexual / straight","65","[c]","28910","26130"
"New entrant CS","2022","North Hampshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Unknown","50","[c]","32340","27570"
"New entrant CS","2022","North Lanarkshire","Heterosexual / straight","170","[c]","24300","21260"
"New entrant CS","2022","North Lanarkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Unknown","80","[c]","23470","21640"
"New entrant CS","2022","North Northamptonshire","Heterosexual / straight","90","[c]","23830","21260"
"New entrant CS","2022","North Northamptonshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","30","[c]","24190","23240"
"New entrant CS","2022","North Nottinghamshire","Heterosexual / straight","110","[c]","25570","24780"
"New entrant CS","2022","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","65","[c]","25630","24770"
"New entrant CS","2022","North Yorkshire CC","Heterosexual / straight","100","[c]","31830","28700"
"New entrant CS","2022","North Yorkshire CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","60","[c]","29310","25660"
"New entrant CS","2022","Northumberland","Heterosexual / straight","50","[c]","27560","27570"
"New entrant CS","2022","Northumberland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Heterosexual / straight","295","[c]","24740","23140"
"New entrant CS","2022","Norwich and East Norfolk","LGBO","35","[c]","24670","23140"
"New entrant CS","2022","Norwich and East Norfolk","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","75","[c]","26980","24800"
"New entrant CS","2022","Nottingham","Heterosexual / straight","775","[c]","27840","26590"
"New entrant CS","2022","Nottingham","LGBO","90","[c]","26360","26590"
"New entrant CS","2022","Nottingham","Undeclared","65","[c]","29970","26590"
"New entrant CS","2022","Nottingham","Unknown","445","[c]","26390","25000"
"New entrant CS","2022","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Heterosexual / straight","250","[c]","29850","27570"
"New entrant CS","2022","Oxfordshire CC","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","145","[c]","26780","26310"
"New entrant CS","2022","Perth and Kinross, and Stirling","Heterosexual / straight","30","[c]","28220","27230"
"New entrant CS","2022","Perth and Kinross, and Stirling","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","85","[c]","24050","21640"
"New entrant CS","2022","Peterborough","Heterosexual / straight","95","[c]","29840","27570"
"New entrant CS","2022","Peterborough","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","40","[c]","28480","26310"
"New entrant CS","2022","Plymouth","Heterosexual / straight","170","[c]","28360","24800"
"New entrant CS","2022","Plymouth","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","155","[c]","25800","22600"
"New entrant CS","2022","Portsmouth","Heterosexual / straight","155","[c]","30260","26350"
"New entrant CS","2022","Portsmouth","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","115","[c]","26260","24880"
"New entrant CS","2022","Powys","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Powys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Heterosexual / straight","195","[c]","29740","27980"
"New entrant CS","2022","Redbridge and Waltham Forest","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","45","[c]","30370","30130"
"New entrant CS","2022","Sandwell","Heterosexual / straight","65","[c]","26930","27570"
"New entrant CS","2022","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Heterosexual / straight","30","[c]","24470","21650"
"New entrant CS","2022","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","50","[c]","24970","24400"
"New entrant CS","2022","Sefton","Heterosexual / straight","345","[c]","27610","26370"
"New entrant CS","2022","Sefton","LGBO","45","[c]","24240","24800"
"New entrant CS","2022","Sefton","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","260","[c]","24970","24880"
"New entrant CS","2022","Sheffield","Heterosexual / straight","490","[c]","30430","27570"
"New entrant CS","2022","Sheffield","LGBO","55","[c]","28550","25480"
"New entrant CS","2022","Sheffield","Undeclared","30","[c]","31760","27610"
"New entrant CS","2022","Sheffield","Unknown","245","[c]","30220","24880"
"New entrant CS","2022","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Heterosexual / straight","85","[c]","28120","27570"
"New entrant CS","2022","Shropshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Heterosexual / straight","80","[c]","27360","27570"
"New entrant CS","2022","Solihull","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","70","[c]","28820","24880"
"New entrant CS","2022","Somerset CC","Heterosexual / straight","185","[c]","28030","24090"
"New entrant CS","2022","Somerset CC","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","100","[c]","28380","24090"
"New entrant CS","2022","South and West Derbyshire","Heterosexual / straight","90","[c]","28110","23800"
"New entrant CS","2022","South and West Derbyshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Heterosexual / straight","50","[c]","25830","27570"
"New entrant CS","2022","South Ayrshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Heterosexual / straight","400","[c]","27400","23880"
"New entrant CS","2022","South Hampshire","LGBO","30","[c]","26760","23880"
"New entrant CS","2022","South Hampshire","Undeclared","35","[c]","30380","30210"
"New entrant CS","2022","South Hampshire","Unknown","110","[c]","24000","19860"
"New entrant CS","2022","South Lanarkshire","Heterosexual / straight","205","[c]","24800","21250"
"New entrant CS","2022","South Lanarkshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","140","[c]","23700","21250"
"New entrant CS","2022","South Nottinghamshire","Heterosexual / straight","120","[c]","29160","24620"
"New entrant CS","2022","South Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","35","[c]","30150","26130"
"New entrant CS","2022","South Teesside","Heterosexual / straight","65","[c]","27380","27570"
"New entrant CS","2022","South Teesside","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Heterosexual / straight","115","[c]","28880","23170"
"New entrant CS","2022","South West Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Heterosexual / straight","120","[c]","31600","27570"
"New entrant CS","2022","Southampton","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","55","[c]","30220","26130"
"New entrant CS","2022","Southend-on-Sea","Heterosexual / straight","60","[c]","29250","28200"
"New entrant CS","2022","Southend-on-Sea","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","55","[c]","28250","26820"
"New entrant CS","2022","Staffordshire CC","Heterosexual / straight","370","[c]","26990","23140"
"New entrant CS","2022","Staffordshire CC","LGBO","35","[c]","24110","23140"
"New entrant CS","2022","Staffordshire CC","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","165","[c]","25710","23140"
"New entrant CS","2022","Stoke-on-Trent","Heterosexual / straight","145","[c]","26050","23170"
"New entrant CS","2022","Stoke-on-Trent","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","Unknown","45","[c]","23940","20970"
"New entrant CS","2022","Suffolk CC","Heterosexual / straight","325","[c]","26830","24430"
"New entrant CS","2022","Suffolk CC","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Suffolk CC","Unknown","190","[c]","27190","24880"
"New entrant CS","2022","Sunderland","Heterosexual / straight","245","[c]","23940","21260"
"New entrant CS","2022","Sunderland","LGBO","25","[c]","[c]","[c]"
