"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Undeclared","HEO","Male","35","[c]","32360","33000"
"New entrant CS","2022","Declared non-disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA","Female","50","[c]","20620","20950"
"New entrant CS","2022","Declared non-disabled","Unknown","AA","Male","45","[c]","19380","18450"
"New entrant CS","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AO","Female","270","[c]","21450","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","AO","Male","170","[c]","21280","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","Female","50","[c]","25720","24920"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","Male","60","[c]","25490","24920"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G7","Male","30","[c]","51370","47770"
"New entrant CS","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","HEO","Female","50","[c]","30890","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","HEO","Male","90","[c]","28630","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO","Female","40","[c]","39940","38640"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO","Male","40","[c]","37230","38070"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","AA","Female","870","[c]","20440","20890"
"New entrant CS","2022","Declared non-disabled","White","AA","Male","625","[c]","20740","20890"
"New entrant CS","2022","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","AO","Female","4975","[c]","22020","21260"
"New entrant CS","2022","Declared non-disabled","White","AO","Male","3740","[c]","22570","21260"
"New entrant CS","2022","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","EO","Female","3465","[c]","26880","27230"
"New entrant CS","2022","Declared non-disabled","White","EO","Male","2570","[c]","26780","26950"
"New entrant CS","2022","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","G6","Female","160","[c]","66990","65280"
"New entrant CS","2022","Declared non-disabled","White","G6","Male","205","[c]","68050","65440"
"New entrant CS","2022","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","G7","Female","850","[c]","52870","51730"
"New entrant CS","2022","Declared non-disabled","White","G7","Male","820","[c]","53830","53000"
"New entrant CS","2022","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","HEO","Female","2115","[c]","32190","32000"
"New entrant CS","2022","Declared non-disabled","White","HEO","Male","1860","[c]","32320","33000"
"New entrant CS","2022","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","SCS level","Female","70","[c]","90160","85000"
"New entrant CS","2022","Declared non-disabled","White","SCS level","Male","85","[c]","98030","90000"
"New entrant CS","2022","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","SEO","Female","1190","[c]","40200","39660"
"New entrant CS","2022","Declared non-disabled","White","SEO","Male","980","[c]","40630","40000"
"New entrant CS","2022","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Female","2505","[c]","28110","24800"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Male","905","[c]","31170","27860"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AO","Male","40","[c]","22350","21260"
"New entrant CS","2022","Undeclared","Undeclared","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","EO","Male","45","[c]","27310","27570"
"New entrant CS","2022","Undeclared","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
