"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for International Trade","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Heterosexual / straight","40","[c]","28100","26050"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","London","Heterosexual / straight","145","[c]","36950","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","London","LGBO","35","[c]","33460","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","London","Unknown","40","[c]","36480","33880"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","Heterosexual / straight","105","[c]","34450","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
