"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Debt","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","No function","Operational Research","[c]","[c]","[c]","[c]"
