"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","HEO","Female","55","[c]","32680","32320"
"New entrant CS","2022","Declared non-disabled","Finance","HEO","Male","45","[c]","33860","33080"
"New entrant CS","2022","Declared non-disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO","Female","60","[c]","40010","39660"
"New entrant CS","2022","Declared non-disabled","Finance","SEO","Male","50","[c]","40190","40000"
"New entrant CS","2022","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AO","Female","260","[c]","21240","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","AO","Male","195","[c]","21200","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AO","Female","130","[c]","21470","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","AO","Male","40","[c]","21670","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Female","160","[c]","26000","26350"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Male","55","[c]","26470","26920"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G7","Female","60","[c]","52830","51300"
"New entrant CS","2022","Declared non-disabled","Human Resources","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","HEO","Female","130","[c]","31820","31990"
"New entrant CS","2022","Declared non-disabled","Human Resources","HEO","Male","50","[c]","32420","32000"
"New entrant CS","2022","Declared non-disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO","Female","60","[c]","40360","39330"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AO","Female","155","[c]","21330","21250"
"New entrant CS","2022","Declared non-disabled","Legal","AO","Male","50","[c]","20900","20370"
"New entrant CS","2022","Declared non-disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Female","145","[c]","27080","26950"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Male","75","[c]","27120","26950"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G7","Female","165","[c]","52040","50500"
"New entrant CS","2022","Declared non-disabled","Legal","G7","Male","90","[c]","52830","50500"
"New entrant CS","2022","Declared non-disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HEO","Female","80","[c]","39970","40000"
"New entrant CS","2022","Declared non-disabled","Legal","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SEO","Female","40","[c]","41550","41750"
"New entrant CS","2022","Declared non-disabled","Legal","SEO","Male","30","[c]","41100","41750"
"New entrant CS","2022","Declared non-disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","AA","Female","735","[c]","20400","20890"
"New entrant CS","2022","Declared non-disabled","No function","AA","Male","465","[c]","20380","20890"
"New entrant CS","2022","Declared non-disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","AO","Female","4610","[c]","22190","21260"
"New entrant CS","2022","Declared non-disabled","No function","AO","Male","3600","[c]","22790","21260"
"New entrant CS","2022","Declared non-disabled","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","EO","Female","2975","[c]","27480","27570"
"New entrant CS","2022","Declared non-disabled","No function","EO","Male","2110","[c]","27420","27570"
"New entrant CS","2022","Declared non-disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","G6","Female","75","[c]","67830","65660"
"New entrant CS","2022","Declared non-disabled","No function","G6","Male","85","[c]","67060","64700"
"New entrant CS","2022","Declared non-disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","G7","Female","425","[c]","53540","52290"
"New entrant CS","2022","Declared non-disabled","No function","G7","Male","365","[c]","53870","52290"
"New entrant CS","2022","Declared non-disabled","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","HEO","Female","1400","[c]","32070","32330"
"New entrant CS","2022","Declared non-disabled","No function","HEO","Male","1215","[c]","31960","32560"
"New entrant CS","2022","Declared non-disabled","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","Female","45","[c]","93020","89860"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","Male","35","[c]","94380","88270"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","SEO","Female","725","[c]","39990","39600"
"New entrant CS","2022","Declared non-disabled","No function","SEO","Male","440","[c]","40480","39330"
"New entrant CS","2022","Declared non-disabled","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Female","3000","[c]","28000","24800"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Male","1045","[c]","30490","27110"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AO","Female","50","[c]","21130","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AO","Male","30","[c]","21310","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","EO","Female","160","[c]","24460","24750"
"New entrant CS","2022","Declared non-disabled","Project Delivery","EO","Male","140","[c]","23180","24000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G7","Female","50","[c]","53190","53500"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G7","Male","85","[c]","53440","53500"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HEO","Female","145","[c]","31370","31990"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HEO","Male","160","[c]","31630","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SEO","Female","90","[c]","40800","40090"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SEO","Male","165","[c]","41620","40350"
