"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","HM Land Registry","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Operational Delivery","Female","45","[c]","21590","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","Operational Delivery","Male","55","[c]","21500","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Other","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Science and Engineering","Male","55","[c]","17870","17140"
"New entrant CS","2022","16-19","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Operational Delivery","Female","130","[c]","23000","23140"
"New entrant CS","2022","16-19","Ministry of Justice","Operational Delivery","Male","75","[c]","23020","23140"
"New entrant CS","2022","16-19","Ministry of Justice","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Legal","Female","90","[c]","36200","38000"
"New entrant CS","2022","20-29","Attorney General's Departments","Legal","Male","35","[c]","36700","38000"
"New entrant CS","2022","20-29","Attorney General's Departments","Operational Delivery","Female","195","[c]","22250","22200"
"New entrant CS","2022","20-29","Attorney General's Departments","Operational Delivery","Male","50","[c]","22230","22200"
"New entrant CS","2022","20-29","Attorney General's Departments","Other","Female","50","[c]","26960","26950"
"New entrant CS","2022","20-29","Attorney General's Departments","Other","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
