"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Male","Heterosexual / straight","45","[c]","28040","27570"
"New entrant CS","2022","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Female","Heterosexual / straight","45","[c]","22010","21260"
"New entrant CS","2022","Undeclared","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Female","Undeclared","55","[c]","21820","21260"
"New entrant CS","2022","Undeclared","AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Male","Heterosexual / straight","30","[c]","22360","21260"
"New entrant CS","2022","Undeclared","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Male","Undeclared","70","[c]","22690","21260"
"New entrant CS","2022","Undeclared","AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Female","Heterosexual / straight","40","[c]","27990","27570"
"New entrant CS","2022","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Female","Undeclared","45","[c]","26890","27570"
"New entrant CS","2022","Undeclared","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Male","Heterosexual / straight","35","[c]","28270","27570"
"New entrant CS","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Male","Undeclared","95","[c]","27740","27570"
"New entrant CS","2022","Undeclared","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Male","Undeclared","40","[c]","54180","53530"
"New entrant CS","2022","Undeclared","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Male","Undeclared","75","[c]","32120","32250"
"New entrant CS","2022","Undeclared","HEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Male","Undeclared","60","[c]","40360","39000"
"New entrant CS","2022","Undeclared","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","50","[c]","29450","28620"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","45","[c]","35970","33700"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Female","Unknown","845","[c]","20680","20890"
"New entrant CS","2022","Unknown","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Male","Unknown","700","[c]","20960","20890"
"New entrant CS","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Female","Heterosexual / straight","45","[c]","22190","21260"
"New entrant CS","2022","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Female","Unknown","3505","[c]","22220","21260"
"New entrant CS","2022","Unknown","AO","Male","Heterosexual / straight","40","[c]","22270","21260"
"New entrant CS","2022","Unknown","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Male","Unknown","2860","[c]","22600","21600"
"New entrant CS","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","Undeclared","115","[c]","26470","27270"
"New entrant CS","2022","Unknown","EO","Female","Unknown","2215","[c]","26980","27230"
"New entrant CS","2022","Unknown","EO","Male","Heterosexual / straight","40","[c]","27350","27570"
"New entrant CS","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Male","Undeclared","55","[c]","26390","27270"
"New entrant CS","2022","Unknown","EO","Male","Unknown","2155","[c]","26880","26590"
