"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for International Trade","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","SEO/HEO","Unknown","45","[c]","37620","35640"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","40","[c]","21320","21260"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","EO","Unknown","130","[c]","28140","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","35","[c]","36970","36820"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","EO","Undeclared","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","Undeclared","315","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SCS level","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","SEO/HEO","Undeclared","415","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Estyn","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
