"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Heterosexual / straight","135","[c]","33810","30980"
"New entrant CS","2022","Unknown","Commercial","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Undeclared","85","[c]","36530","36600"
"New entrant CS","2022","Unknown","Commercial","Unknown","150","[c]","34170","29890"
"New entrant CS","2022","Unknown","Communications","Heterosexual / straight","70","[c]","35270","32940"
"New entrant CS","2022","Unknown","Communications","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Undeclared","75","[c]","34500","27270"
"New entrant CS","2022","Unknown","Communications","Unknown","140","[c]","35520","34260"
"New entrant CS","2022","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","60","[c]","26370","27570"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Heterosexual / straight","275","[c]","38670","36270"
"New entrant CS","2022","Unknown","Digital, Data and Technology","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Undeclared","80","[c]","39800","36500"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","725","[c]","39300","35270"
"New entrant CS","2022","Unknown","Economics","Heterosexual / straight","30","[c]","32980","30710"
"New entrant CS","2022","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Unknown","90","[c]","32470","32390"
"New entrant CS","2022","Unknown","Finance","Heterosexual / straight","175","[c]","34680","30750"
"New entrant CS","2022","Unknown","Finance","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Undeclared","105","[c]","35250","29360"
"New entrant CS","2022","Unknown","Finance","Unknown","255","[c]","35450","33000"
"New entrant CS","2022","Unknown","Geography","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Unknown","30","[c]","27350","20420"
"New entrant CS","2022","Unknown","Human Resources","Heterosexual / straight","115","[c]","32130","27270"
"New entrant CS","2022","Unknown","Human Resources","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Undeclared","55","[c]","29830","27270"
"New entrant CS","2022","Unknown","Human Resources","Unknown","230","[c]","36220","30450"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","85","[c]","29080","28650"
"New entrant CS","2022","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Unknown","65","[c]","36100","31800"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Heterosexual / straight","55","[c]","43730","45350"
"New entrant CS","2022","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Unknown","155","[c]","35750","32210"
"New entrant CS","2022","Unknown","Medicine","Heterosexual / straight","35","[c]","60670","50700"
"New entrant CS","2022","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","110","[c]","46390","39030"
"New entrant CS","2022","Unknown","Operational Delivery","Heterosexual / straight","1485","[c]","28470","25000"
"New entrant CS","2022","Unknown","Operational Delivery","LGBO","145","[c]","27970","24880"
"New entrant CS","2022","Unknown","Operational Delivery","Undeclared","185","[c]","33140","27340"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","11385","[c]","26010","24090"
"New entrant CS","2022","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Heterosexual / straight","175","[c]","27690","21470"
"New entrant CS","2022","Unknown","Other","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","650","[c]","25300","21260"
"New entrant CS","2022","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Heterosexual / straight","380","[c]","34790","32790"
"New entrant CS","2022","Unknown","Policy","LGBO","40","[c]","31210","29360"
"New entrant CS","2022","Unknown","Policy","Undeclared","110","[c]","35360","32790"
"New entrant CS","2022","Unknown","Policy","Unknown","730","[c]","37090","34020"
"New entrant CS","2022","Unknown","Project Delivery","Heterosexual / straight","85","[c]","40880","37980"
"New entrant CS","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","300","[c]","38060","35050"
"New entrant CS","2022","Unknown","Property","Heterosexual / straight","80","[c]","38670","33000"
"New entrant CS","2022","Unknown","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Unknown","250","[c]","32140","27650"
"New entrant CS","2022","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Unknown","50","[c]","25430","24620"
"New entrant CS","2022","Unknown","Science and Engineering","Heterosexual / straight","65","[c]","36300","33000"
"New entrant CS","2022","Unknown","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","190","[c]","30270","27960"
"New entrant CS","2022","Unknown","Security","Heterosexual / straight","75","[c]","27810","25000"
"New entrant CS","2022","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","265","[c]","27310","25000"
"New entrant CS","2022","Unknown","Social Research","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Unknown","45","[c]","34160","33650"
"New entrant CS","2022","Unknown","Statistics","Heterosexual / straight","35","[c]","32990","30710"
"New entrant CS","2022","Unknown","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Unknown","80","[c]","28110","26350"
"New entrant CS","2022","Unknown","Tax","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","Unknown","790","[c]","26880","26590"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","215","[c]","33660","31540"
"New entrant CS","2022","Unknown","Unknown","LGBO","45","[c]","30960","27230"
"New entrant CS","2022","Unknown","Unknown","Undeclared","60","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","3640","[c]","33110","28000"
"New entrant CS","2022","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Unknown","10","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
