"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
