"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","UK Space Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","SEO/HEO","40","[c]","33230","30710"
"New entrant CS","2022","Declared disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Accountant in Bankruptcy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Accountant in Bankruptcy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Outside London","AA/AO","140","[c]","22260","21300"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Outside London","EO","110","[c]","25510","24920"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Outside London","SEO/HEO","70","[c]","34090","35900"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","London","EO","75","[c]","26850","27500"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","London","G6/G7","75","[c]","56520","54700"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","London","SEO/HEO","100","[c]","36410","34550"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","AA/AO","35","[c]","20960","21050"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","EO","65","[c]","24310","23850"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","G6/G7","50","[c]","53170","49700"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","110","[c]","33630","32000"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","35","[c]","33750","32000"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Outside London","AA/AO","45","[c]","20130","20100"
"New entrant CS","2022","Declared non-disabled","Companies House","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Outside London","SEO/HEO","35","[c]","38040","36240"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","G6/G7","35","[c]","62720","59870"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","SEO/HEO","35","[c]","36270","33120"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
