"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","South West (England)","15","[c]","42710","38000"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","East Midlands (England)","15","[c]","26800","26590"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","North East (England)","15","[c]","29110","26590"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","West Midlands (England)","15","[c]","26480","26590"
"New entrant CS","2022","50-59","Communications","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","London","15","[c]","28810","31060"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","Scotland","20","[c]","22260","21260"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","South East (England)","25","[c]","24640","24250"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","Wales","10","[c]","24410","24410"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","London","10","[c]","37580","37610"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","North West (England)","10","[c]","29360","26700"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","East Midlands (England)","10","[c]","21240","21260"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","North East (England)","15","[c]","21710","21260"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","North East (England)","10","[c]","22580","21250"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","West Midlands (England)","10","[c]","21730","21250"
"New entrant CS","2022","50-59","Debt","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Cabinet Office","London","15","[c]","60680","54700"
"New entrant CS","2022","50-59","Digital, Data & Technology","Cabinet Office","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","36690","36550"
"New entrant CS","2022","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
