"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Declared disabled","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Counter Fraud","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Counter Fraud","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Human Resources","Female","30","[c]","27440","27480"
"New entrant CS","2022","20-29","Declared disabled","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Operational Delivery","Female","575","[c]","24330","23170"
"New entrant CS","2022","20-29","Declared disabled","Operational Delivery","Male","325","[c]","23940","22960"
"New entrant CS","2022","20-29","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Other","Female","60","[c]","24340","21260"
"New entrant CS","2022","20-29","Declared disabled","Other","Male","35","[c]","23510","21260"
"New entrant CS","2022","20-29","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Policy","Female","120","[c]","32240","30790"
"New entrant CS","2022","20-29","Declared disabled","Policy","Male","70","[c]","31470","29180"
"New entrant CS","2022","20-29","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Psychology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Science and Engineering","Female","35","[c]","26420","27010"
"New entrant CS","2022","20-29","Declared disabled","Science and Engineering","Male","30","[c]","28060","27540"
"New entrant CS","2022","20-29","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Statistics","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Statistics","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Tax","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Tax","Male","30","[c]","27030","26590"
"New entrant CS","2022","20-29","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Female","110","[c]","27400","27230"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Male","70","[c]","26630","24030"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Commercial","Female","90","[c]","28430","26740"
"New entrant CS","2022","20-29","Declared non-disabled","Commercial","Male","65","[c]","26350","24970"
"New entrant CS","2022","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Communications","Female","75","[c]","31940","30730"
"New entrant CS","2022","20-29","Declared non-disabled","Communications","Male","45","[c]","30710","31000"
"New entrant CS","2022","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Counter Fraud","Female","100","[c]","25600","26090"
"New entrant CS","2022","20-29","Declared non-disabled","Counter Fraud","Male","70","[c]","25520","25110"
"New entrant CS","2022","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Digital, Data and Technology","Female","185","[c]","30590","30170"
"New entrant CS","2022","20-29","Declared non-disabled","Digital, Data and Technology","Male","290","[c]","30350","28450"
"New entrant CS","2022","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Economics","Female","65","[c]","30720","30740"
"New entrant CS","2022","20-29","Declared non-disabled","Economics","Male","115","[c]","30520","30710"
"New entrant CS","2022","20-29","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Finance","Female","95","[c]","29780","26350"
"New entrant CS","2022","20-29","Declared non-disabled","Finance","Male","95","[c]","29250","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Geography","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Geography","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","Female","145","[c]","26150","25030"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","Male","50","[c]","27880","26850"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Intelligence Analysis","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Intelligence Analysis","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","International Trade","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","International Trade","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Knowledge and Information Management","Female","35","[c]","28380","26950"
"New entrant CS","2022","20-29","Declared non-disabled","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","Female","160","[c]","34300","30450"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","Male","65","[c]","35170","30750"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Medicine","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Medicine","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Operational Delivery","Female","4855","[c]","24230","23140"
"New entrant CS","2022","20-29","Declared non-disabled","Operational Delivery","Male","2820","[c]","24440","23140"
"New entrant CS","2022","20-29","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Operational Research","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Operational Research","Male","30","[c]","29480","27010"
"New entrant CS","2022","20-29","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Other","Female","320","[c]","24970","23630"
"New entrant CS","2022","20-29","Declared non-disabled","Other","Male","285","[c]","24580","22000"
"New entrant CS","2022","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Policy","Female","655","[c]","33660","32560"
"New entrant CS","2022","20-29","Declared non-disabled","Policy","Male","515","[c]","33330","32560"
"New entrant CS","2022","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","Female","130","[c]","30240","28350"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","Male","100","[c]","29010","27500"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Property","Female","60","[c]","29540","26350"
"New entrant CS","2022","20-29","Declared non-disabled","Property","Male","50","[c]","28620","27650"
"New entrant CS","2022","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Psychology","Female","90","[c]","26180","27230"
"New entrant CS","2022","20-29","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","Female","265","[c]","26790","26370"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","Male","360","[c]","27180","27010"
"New entrant CS","2022","20-29","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Security","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Security","Male","60","[c]","26160","25000"
