"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","SEO/HEO","40","[c]","33230","30710"
"New entrant CS","2022","Declared disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","London","AA/AO","70","[c]","22040","21250"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","London","EO","145","[c]","27280","26950"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","London","G6/G7","145","[c]","53600","50500"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","London","SEO/HEO","70","[c]","40430","43920"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","Outside London","AA/AO","145","[c]","20890","20500"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","Outside London","EO","45","[c]","25880","25480"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","Outside London","G6/G7","75","[c]","51180","48080"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","Outside London","SEO/HEO","65","[c]","37320","38000"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","London","EO","75","[c]","26820","27500"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","London","G6/G7","85","[c]","56740","54700"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","London","SEO/HEO","110","[c]","36510","34550"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Outside London","AA/AO","40","[c]","20910","21050"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Outside London","EO","85","[c]","24600","23850"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Outside London","G6/G7","70","[c]","54390","49850"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Outside London","SEO/HEO","150","[c]","34150","32000"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Unknown","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Unknown","SEO/HEO","35","[c]","33750","32000"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","G6/G7","35","[c]","62720","59870"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","SEO/HEO","35","[c]","36270","33120"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","EO","65","[c]","28290","27680"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","G6/G7","50","[c]","56970","55000"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","205","[c]","36870","33570"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","175","[c]","20080","20100"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","EO","160","[c]","25500","24500"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","70","[c]","51640","49080"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","205","[c]","35920","35540"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","EO","60","[c]","26230","26180"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","G6/G7","35","[c]","54500","51730"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","SEO/HEO","145","[c]","34730","34020"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","40","[c]","33200","30960"
"New entrant CS","2022","Declared non-disabled","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","Outside London","G6/G7","35","[c]","51900","49960"
"New entrant CS","2022","Declared non-disabled","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","Outside London","SEO/HEO","80","[c]","34110","36500"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","EO","70","[c]","27290","27960"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","G6/G7","95","[c]","54530","52290"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","SEO/HEO","285","[c]","34650","32560"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","640","[c]","21460","21300"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","EO","260","[c]","25050","24920"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","200","[c]","50550","47550"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","495","[c]","33070","32560"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
