"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","45","[c]","24220","21260"
"New entrant CS","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Prison and Probation Service","Heterosexual / straight","115","[c]","29730","28200"
"New entrant CS","2022","65+","Declared non-disabled","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Prison and Probation Service","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Health Security Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
