"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","50","[c]","36350","36740"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Outside London","20","[c]","38880","36500"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","50","[c]","24770","21300"
"New entrant CS","2022","Project Delivery","Department for International Trade","London","10","[c]","41360","44940"
"New entrant CS","2022","Project Delivery","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","15","[c]","37580","33210"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","20","[c]","38120","36340"
"New entrant CS","2022","Project Delivery","Department for Transport","London","45","[c]","50890","54110"
"New entrant CS","2022","Project Delivery","Department for Transport","Outside London","35","[c]","33510","30730"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Outside London","60","[c]","27230","21260"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Outside London","10","[c]","73440","66900"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","10","[c]","28080","24300"
"New entrant CS","2022","Project Delivery","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Outside London","30","[c]","27070","22600"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","London","55","[c]","46950","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Outside London","120","[c]","38860","40180"
"New entrant CS","2022","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","London","25","[c]","39830","44000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Outside London","1235","[c]","32860","31000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Outside London","15","[c]","30460","27780"
"New entrant CS","2022","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Outside London","30","[c]","37490","36840"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","London","25","[c]","47410","45600"
"New entrant CS","2022","Property","Cabinet Office","Outside London","65","[c]","47400","43750"
"New entrant CS","2022","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Outside London","75","[c]","41980","36500"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","15","[c]","36690","32560"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","43450","38750"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Outside London","20","[c]","32180","30730"
"New entrant CS","2022","Property","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","60","[c]","33420","29610"
"New entrant CS","2022","Property","HM Revenue and Customs","Outside London","440","[c]","25670","22010"
"New entrant CS","2022","Property","Ministry of Defence","London","15","[c]","24010","19460"
"New entrant CS","2022","Property","Ministry of Defence","Outside London","205","[c]","29780","32000"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","15","[c]","46430","43920"
"New entrant CS","2022","Property","Ministry of Justice","Outside London","25","[c]","36940","36050"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Outside London","25","[c]","29920","25420"
"New entrant CS","2022","Property","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","London","45","[c]","28880","27500"
"New entrant CS","2022","Security","Cabinet Office","Outside London","95","[c]","31110","26570"
"New entrant CS","2022","Security","Cabinet Office","Unknown","25","[c]","32440","27500"
"New entrant CS","2022","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","London","15","[c]","41450","42470"
"New entrant CS","2022","Security","Department for Transport","Outside London","15","[c]","30830","30730"
"New entrant CS","2022","Security","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","London","60","[c]","31630","28700"
"New entrant CS","2022","Security","Ministry of Defence","Outside London","520","[c]","26220","25000"
"New entrant CS","2022","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Ministry of Justice","London","25","[c]","36040","34260"
"New entrant CS","2022","Security","Ministry of Justice","Outside London","20","[c]","28480","27700"
"New entrant CS","2022","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","UK Statistics Authority","Outside London","10","[c]","29840","30210"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","10","[c]","33650","31830"
