"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Social Research","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Male","Heterosexual / straight","35","[c]","26610","26360"
"New entrant CS","2022","Statistics","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Female","Heterosexual / straight","50","[c]","33520","31900"
"New entrant CS","2022","Statistics","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Male","Heterosexual / straight","75","[c]","34330","33080"
"New entrant CS","2022","Statistics","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Female","Heterosexual / straight","235","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Female","Unknown","145","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","Male","Heterosexual / straight","160","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","Male","LGBO","35","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Male","Unknown","125","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","EO","Female","Heterosexual / straight","295","[c]","26950","26590"
"New entrant CS","2022","Tax","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Tax","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Tax","EO","Female","Unknown","160","[c]","27030","26590"
"New entrant CS","2022","Tax","EO","Male","Heterosexual / straight","335","[c]","26990","26590"
"New entrant CS","2022","Tax","EO","Male","LGBO","50","[c]","27050","26590"
"New entrant CS","2022","Tax","EO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Tax","EO","Male","Unknown","185","[c]","26940","26590"
"New entrant CS","2022","Tax","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Female","Heterosexual / straight","185","[c]","33900","33080"
"New entrant CS","2022","Tax","SEO/HEO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Female","Unknown","85","[c]","33930","33080"
"New entrant CS","2022","Tax","SEO/HEO","Male","Heterosexual / straight","240","[c]","33900","33080"
"New entrant CS","2022","Tax","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Male","Unknown","120","[c]","33870","33080"
"New entrant CS","2022","Tax","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Female","Heterosexual / straight","515","[c]","21870","21250"
"New entrant CS","2022","Unknown","AA/AO","Female","LGBO","70","[c]","21860","21050"
"New entrant CS","2022","Unknown","AA/AO","Female","Undeclared","30","[c]","21710","21260"
"New entrant CS","2022","Unknown","AA/AO","Female","Unknown","755","[c]","21850","21250"
"New entrant CS","2022","Unknown","AA/AO","Male","Heterosexual / straight","400","[c]","22060","21260"
"New entrant CS","2022","Unknown","AA/AO","Male","LGBO","50","[c]","21600","21050"
"New entrant CS","2022","Unknown","AA/AO","Male","Undeclared","30","[c]","22150","21260"
"New entrant CS","2022","Unknown","AA/AO","Male","Unknown","545","[c]","21670","21250"
"New entrant CS","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Female","Heterosexual / straight","600","[c]","27280","27230"
"New entrant CS","2022","Unknown","EO","Female","LGBO","80","[c]","26860","27230"
"New entrant CS","2022","Unknown","EO","Female","Undeclared","45","[c]","26800","27230"
"New entrant CS","2022","Unknown","EO","Female","Unknown","520","[c]","27420","27230"
"New entrant CS","2022","Unknown","EO","Male","Heterosexual / straight","405","[c]","27210","27230"
"New entrant CS","2022","Unknown","EO","Male","LGBO","70","[c]","27460","27230"
"New entrant CS","2022","Unknown","EO","Male","Undeclared","35","[c]","27220","27230"
"New entrant CS","2022","Unknown","EO","Male","Unknown","380","[c]","27310","27230"
"New entrant CS","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Female","Heterosexual / straight","190","[c]","55670","54110"
"New entrant CS","2022","Unknown","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Female","Unknown","190","[c]","61360","61710"
"New entrant CS","2022","Unknown","G6/G7","Male","Heterosexual / straight","175","[c]","57450","54700"
"New entrant CS","2022","Unknown","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Male","Unknown","225","[c]","63730","62170"
"New entrant CS","2022","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","570","[c]","35300","33540"
"New entrant CS","2022","Unknown","SEO/HEO","Female","LGBO","75","[c]","34970","33070"
"New entrant CS","2022","Unknown","SEO/HEO","Female","Undeclared","55","[c]","36200","34850"
"New entrant CS","2022","Unknown","SEO/HEO","Female","Unknown","710","[c]","31790","28000"
"New entrant CS","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","405","[c]","35860","34550"
"New entrant CS","2022","Unknown","SEO/HEO","Male","LGBO","60","[c]","35000","34550"
"New entrant CS","2022","Unknown","SEO/HEO","Male","Undeclared","50","[c]","35920","34550"
"New entrant CS","2022","Unknown","SEO/HEO","Male","Unknown","510","[c]","32220","31540"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
