"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO/HEO","Female","275","[c]","33940","33000"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO/HEO","Male","290","[c]","33670","33080"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Female","70","[c]","26350","26350"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Male","40","[c]","25750","26180"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","Female","120","[c]","34850","34000"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","Male","85","[c]","37090","36430"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","Female","35","[c]","21270","21250"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","Male","30","[c]","21440","21250"
"New entrant CS","2022","Declared non-disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Female","220","[c]","26670","26590"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Male","185","[c]","26550","26590"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","Female","140","[c]","35300","33080"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","Male","100","[c]","35070","33080"
"New entrant CS","2022","Declared non-disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Female","210","[c]","22490","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Male","155","[c]","22270","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Female","295","[c]","27640","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Male","255","[c]","27700","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Female","40","[c]","34990","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Male","70","[c]","35170","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","AA/AO","Female","350","[c]","21300","21250"
"New entrant CS","2022","Declared non-disabled","Debt","AA/AO","Male","225","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Female","70","[c]","20670","21050"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Male","90","[c]","20190","20910"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Female","115","[c]","26250","26360"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Male","215","[c]","26210","26130"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Female","135","[c]","53090","52080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Male","285","[c]","56100","54700"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Female","300","[c]","35170","34260"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Male","435","[c]","36390","35950"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","Female","55","[c]","21220","21250"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","Male","35","[c]","21320","21250"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Female","90","[c]","25670","26130"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Male","80","[c]","25530","26140"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","Female","45","[c]","55060","54170"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","Male","40","[c]","56120","54290"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","Female","115","[c]","36440","35860"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","Male","95","[c]","37190","36650"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","Female","260","[c]","21240","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","Male","195","[c]","21200","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","Female","140","[c]","21310","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","Male","40","[c]","21600","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Female","160","[c]","26000","26350"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Male","55","[c]","26470","26920"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","Female","70","[c]","54500","53220"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Female","195","[c]","34500","33080"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Male","70","[c]","34420","33000"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","Female","155","[c]","21310","21250"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","Male","50","[c]","20900","20370"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Female","145","[c]","27080","26950"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Male","75","[c]","27120","26950"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","Female","185","[c]","53750","50500"
