"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Companies House","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Operational Delivery","Heterosexual / straight","45","[c]","20870","20100"
"New entrant CS","2022","Companies House","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Companies House","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Commercial","Heterosexual / straight","40","[c]","29920","30420"
"New entrant CS","2022","Crown Commercial Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Operational Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Legal","Heterosexual / straight","70","[c]","37980","41750"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Heterosexual / straight","255","[c]","23270","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","LGBO","35","[c]","21630","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Heterosexual / straight","230","[c]","44500","48080"
"New entrant CS","2022","Crown Prosecution Service","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Heterosexual / straight","285","[c]","22580","22200"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","LGBO","40","[c]","23420","22200"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Heterosexual / straight","55","[c]","28050","24000"
"New entrant CS","2022","Defence Equipment and Support","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Finance","Heterosexual / straight","50","[c]","25340","22750"
"New entrant CS","2022","Defence Equipment and Support","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
