"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Male","145","[c]","39970","37050"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","London","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Outside London","Male","80","[c]","32060","30730"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Outside London","Female","115","[c]","36860","34800"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Outside London","Male","235","[c]","40850","38500"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","London","Female","45","[c]","39530","32790"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","London","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Outside London","Male","45","[c]","30290","27130"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Outside London","Female","115","[c]","33770","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Outside London","Male","200","[c]","36790","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Outside London","Female","75","[c]","26600","26350"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Outside London","Male","135","[c]","31920","30200"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","London","Female","55","[c]","45600","41750"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","London","Male","60","[c]","48170","45000"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Outside London","Female","35","[c]","36480","36050"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Outside London","Male","70","[c]","40570","36050"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Outside London","Female","30","[c]","34830","34290"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Outside London","Male","90","[c]","34640","30210"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
