"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Declared disabled","White","Heterosexual / straight","645","[c]","30090","27570"
"New entrant CS","2022","50-59","Declared disabled","White","LGBO","60","[c]","30180","27230"
"New entrant CS","2022","50-59","Declared disabled","White","Undeclared","30","[c]","35010","29540"
"New entrant CS","2022","50-59","Declared disabled","White","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Asian","Heterosexual / straight","210","[c]","33350","28200"
"New entrant CS","2022","50-59","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Asian","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Black","Heterosexual / straight","275","[c]","30520","27980"
"New entrant CS","2022","50-59","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Black","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Black","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Mixed","Heterosexual / straight","65","[c]","33080","30830"
"New entrant CS","2022","50-59","Declared non-disabled","Mixed","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Other ethnicity","Heterosexual / straight","30","[c]","30860","27530"
"New entrant CS","2022","50-59","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Undeclared","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Undeclared","Undeclared","35","[c]","34040","27880"
"New entrant CS","2022","50-59","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Unknown","90","[c]","25130","21300"
"New entrant CS","2022","50-59","Declared non-disabled","White","Heterosexual / straight","3605","[c]","32250","27570"
"New entrant CS","2022","50-59","Declared non-disabled","White","LGBO","145","[c]","34230","27570"
"New entrant CS","2022","50-59","Declared non-disabled","White","Undeclared","130","[c]","32920","28070"
"New entrant CS","2022","50-59","Declared non-disabled","White","Unknown","70","[c]","34660","32150"
"New entrant CS","2022","50-59","Undeclared","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Undeclared","Undeclared","45","[c]","31310","28610"
"New entrant CS","2022","50-59","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","White","Heterosexual / straight","165","[c]","28620","26590"
"New entrant CS","2022","50-59","Undeclared","White","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","White","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Asian","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Asian","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Undeclared","60","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","2525","[c]","31990","27570"
"New entrant CS","2022","50-59","Unknown","White","Heterosexual / straight","465","[c]","34900","32260"
"New entrant CS","2022","50-59","Unknown","White","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","White","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","White","Unknown","85","[c]","33340","33000"
"New entrant CS","2022","60-64","Declared disabled","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","White","Heterosexual / straight","180","[c]","29420","27570"
"New entrant CS","2022","60-64","Declared disabled","White","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","White","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Asian","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Black","Heterosexual / straight","65","[c]","33160","32130"
"New entrant CS","2022","60-64","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Undeclared","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","White","Heterosexual / straight","750","[c]","29570","26130"
"New entrant CS","2022","60-64","Declared non-disabled","White","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","White","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","White","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","White","Heterosexual / straight","45","[c]","27140","26310"
"New entrant CS","2022","60-64","Undeclared","White","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Asian","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
