"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Science and Engineering","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","EO","Unknown","75","[c]","20910","17140"
"New entrant CS","2022","Unknown","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","HEO","Unknown","35","[c]","33100","33000"
"New entrant CS","2022","Unknown","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","AA","Unknown","105","[c]","23160","22630"
"New entrant CS","2022","Unknown","Security","AO","Heterosexual / straight","30","[c]","25840","24470"
"New entrant CS","2022","Unknown","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","AO","Unknown","110","[c]","26660","25540"
"New entrant CS","2022","Unknown","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","AA","Unknown","30","[c]","22040","22460"
"New entrant CS","2022","Unknown","Statistics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","AO","Unknown","260","[c]","21250","21250"
"New entrant CS","2022","Unknown","Tax","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","EO","Unknown","330","[c]","26990","26590"
"New entrant CS","2022","Unknown","Tax","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","HEO","Unknown","195","[c]","33830","33080"
"New entrant CS","2022","Unknown","Tax","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","Heterosexual / straight","30","[c]","21190","21050"
"New entrant CS","2022","Unknown","Unknown","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA","Unknown","300","[c]","21240","21050"
"New entrant CS","2022","Unknown","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","Unknown","725","[c]","22070","21260"
"New entrant CS","2022","Unknown","Unknown","EO","Heterosexual / straight","60","[c]","27370","27230"
"New entrant CS","2022","Unknown","Unknown","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Unknown","865","[c]","27370","27230"
"New entrant CS","2022","Unknown","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6","Unknown","85","[c]","75090","70480"
"New entrant CS","2022","Unknown","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Unknown","330","[c]","59540","57190"
"New entrant CS","2022","Unknown","Unknown","HEO","Heterosexual / straight","55","[c]","32710","31540"
"New entrant CS","2022","Unknown","Unknown","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Unknown","960","[c]","29750","28000"
"New entrant CS","2022","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Unknown","45","[c]","109380","107500"
"New entrant CS","2022","Unknown","Unknown","SEO","Heterosexual / straight","30","[c]","40500","39660"
"New entrant CS","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Unknown","235","[c]","40930","39660"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","100","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
