"Status","Year","Function_of_post","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Finance","Defence Equipment and Support","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Equipment and Support","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Equipment and Support","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Equipment and Support","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","Finance","Heterosexual / straight","35","[c]","32630","29360"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Heterosexual / straight","40","[c]","39970","36670"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","Heterosexual / straight","30","[c]","27880","27570"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","Heterosexual / straight","60","[c]","32150","31530"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","Heterosexual / straight","40","[c]","32760","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Finance","Undeclared","85","[c]","35500","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","Heterosexual / straight","50","[c]","35370","30830"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Government Legal Department","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Government Legal Department","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","Heterosexual / straight","60","[c]","30360","26590"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Finance","Unknown","45","[c]","34490","33370"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury (excl. agencies)","Finance","LGBO","[c]","[c]","[c]","[c]"
