"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","Female","35","[c]","34010","32200"
"New entrant CS","2022","Asian","Human Resources","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","London","Female","80","[c]","38120","33780"
"New entrant CS","2022","Asian","Legal","London","Male","30","[c]","40200","35680"
"New entrant CS","2022","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","East Midlands (England)","Female","125","[c]","25360","22600"
"New entrant CS","2022","Asian","No function","East Midlands (England)","Male","95","[c]","25400","22600"
"New entrant CS","2022","Asian","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","East of England","Female","70","[c]","26780","27570"
"New entrant CS","2022","Asian","No function","East of England","Male","50","[c]","26350","26510"
"New entrant CS","2022","Asian","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","London","Female","565","[c]","33280","31060"
"New entrant CS","2022","Asian","No function","London","Male","410","[c]","33180","31060"
"New entrant CS","2022","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","North East (England)","Female","40","[c]","24960","21260"
"New entrant CS","2022","Asian","No function","North East (England)","Male","45","[c]","24830","21260"
"New entrant CS","2022","Asian","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","North West (England)","Female","175","[c]","24690","21260"
"New entrant CS","2022","Asian","No function","North West (England)","Male","225","[c]","25450","23170"
"New entrant CS","2022","Asian","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Scotland","Female","35","[c]","24290","21260"
"New entrant CS","2022","Asian","No function","Scotland","Male","40","[c]","28500","26840"
"New entrant CS","2022","Asian","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","South East (England)","Female","80","[c]","27010","27570"
"New entrant CS","2022","Asian","No function","South East (England)","Male","65","[c]","28270","27570"
"New entrant CS","2022","Asian","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","South West (England)","Female","40","[c]","27970","25060"
"New entrant CS","2022","Asian","No function","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Wales","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Wales","Male","35","[c]","25700","23140"
"New entrant CS","2022","Asian","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","West Midlands (England)","Female","315","[c]","26430","26130"
"New entrant CS","2022","Asian","No function","West Midlands (England)","Male","220","[c]","27710","27570"
"New entrant CS","2022","Asian","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","No function","Yorkshire and The Humber","Female","200","[c]","25700","25000"
"New entrant CS","2022","Asian","No function","Yorkshire and The Humber","Male","195","[c]","24770","21260"
"New entrant CS","2022","Asian","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
