"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","Undeclared","45","[c]","40490","36500"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","Heterosexual / straight","55","[c]","33130","31060"
"New entrant CS","2022","Undeclared","No function","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","London","Undeclared","95","[c]","38230","33700"
"New entrant CS","2022","Undeclared","No function","London","Unknown","5","[c]","[c]","[c]"
