"Status","Year","Disability","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Bradford","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Leeds","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Leeds","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Leeds","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Sheffield","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Sheffield","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","York","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","York","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derby","Unknown","70","[c]","26220","26130"
"New entrant CS","2022","Unknown","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","East Derbyshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicester","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicester","Unknown","120","[c]","24000","21260"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Unknown","90","[c]","23250","21680"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire CC","Unknown","70","[c]","27100","26130"
"New entrant CS","2022","Unknown","East Midlands (England)","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","North Northamptonshire","Unknown","30","[c]","24190","23240"
"New entrant CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","Unknown","65","[c]","25630","24770"
"New entrant CS","2022","Unknown","East Midlands (England)","Nottingham","Heterosexual / straight","70","[c]","31020","29360"
"New entrant CS","2022","Unknown","East Midlands (England)","Nottingham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Nottingham","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Nottingham","Unknown","400","[c]","26720","25120"
"New entrant CS","2022","Unknown","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","South and West Derbyshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","West Northamptonshire","Unknown","50","[c]","26980","24800"
"New entrant CS","2022","Unknown","East of England","Bedford","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Bedford","Unknown","70","[c]","28060","27280"
"New entrant CS","2022","Unknown","East of England","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Breckland and South Norfolk","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Cambridgeshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Cambridgeshire CC","Unknown","100","[c]","28500","26140"
"New entrant CS","2022","Unknown","East of England","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Central Bedfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Essex Haven Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Essex Haven Gateway","Unknown","50","[c]","29820","25000"
"New entrant CS","2022","Unknown","East of England","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Essex Thames Gateway","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Heart of Essex","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Heart of Essex","Unknown","95","[c]","23900","24620"
"New entrant CS","2022","Unknown","East of England","Hertfordshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Hertfordshire CC","Unknown","95","[c]","27970","25640"
"New entrant CS","2022","Unknown","East of England","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Luton","Unknown","35","[c]","28790","29010"
"New entrant CS","2022","Unknown","East of England","North and West Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","North and West Norfolk","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Norwich and East Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Norwich and East Norfolk","Unknown","70","[c]","26980","24800"
"New entrant CS","2022","Unknown","East of England","Peterborough","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Peterborough","Unknown","35","[c]","29050","26720"
"New entrant CS","2022","Unknown","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Southend-on-Sea","Unknown","55","[c]","28150","26700"
"New entrant CS","2022","Unknown","East of England","Suffolk CC","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Suffolk CC","Unknown","140","[c]","27210","24800"
"New entrant CS","2022","Unknown","East of England","Thurrock","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Thurrock","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","West Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","West Essex","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barking & Dagenham and Havering","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barnet","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barnet","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Barnet","Unknown","45","[c]","31430","28650"
"New entrant CS","2022","Unknown","London","Bexley and Greenwich","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Bexley and Greenwich","Unknown","130","[c]","27980","29020"
"New entrant CS","2022","Unknown","London","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Brent","Unknown","35","[c]","29920","29000"
"New entrant CS","2022","Unknown","London","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Bromley","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Camden and City of London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Camden and City of London","Unknown","100","[c]","35590","28270"
"New entrant CS","2022","Unknown","London","Croydon","Heterosexual / straight","75","[c]","34540","30600"
