"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
