"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Policy","30","[c]","35610","33210"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Tax","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Digital, Data and Technology","30","[c]","38780","39280"
"New entrant CS","2022","Declared non-disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Operational Delivery","245","[c]","27060","25110"
"New entrant CS","2022","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Other","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Policy","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","45","[c]","32480","27940"
"New entrant CS","2022","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Digital, Data and Technology","45","[c]","31220","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Finance","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Inspector of Education and Training","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Operational Delivery","560","[c]","23010","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Operational Research","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Other","45","[c]","34390","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Policy","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Property","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Science and Engineering","120","[c]","28050","26030"
"New entrant CS","2022","Declared non-disabled","Unknown","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Commercial","305","[c]","31450","29200"
"New entrant CS","2022","Declared non-disabled","White","Communications","215","[c]","37790","33200"
"New entrant CS","2022","Declared non-disabled","White","Corporate Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Counter Fraud","375","[c]","26020","27570"
"New entrant CS","2022","Declared non-disabled","White","Digital, Data and Technology","1005","[c]","37800","33840"
"New entrant CS","2022","Declared non-disabled","White","Economics","165","[c]","36150","31800"
"New entrant CS","2022","Declared non-disabled","White","Finance","415","[c]","34680","32530"
"New entrant CS","2022","Declared non-disabled","White","Geography","40","[c]","26800","20420"
"New entrant CS","2022","Declared non-disabled","White","Human Resources","455","[c]","33700","30450"
"New entrant CS","2022","Declared non-disabled","White","Inspector of Education and Training","130","[c]","60400","64520"
"New entrant CS","2022","Declared non-disabled","White","Intelligence Analysis","80","[c]","30510","28700"
"New entrant CS","2022","Declared non-disabled","White","Internal Audit","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","International Trade","75","[c]","37180","31800"
"New entrant CS","2022","Declared non-disabled","White","Knowledge and Information Management","120","[c]","31250","29000"
"New entrant CS","2022","Declared non-disabled","White","Legal","455","[c]","43580","42100"
"New entrant CS","2022","Declared non-disabled","White","Medicine","140","[c]","52000","39400"
"New entrant CS","2022","Declared non-disabled","White","Operational Delivery","14675","[c]","25930","23170"
"New entrant CS","2022","Declared non-disabled","White","Operational Research","60","[c]","31440","29230"
"New entrant CS","2022","Declared non-disabled","White","Other","1170","[c]","27780","23450"
"New entrant CS","2022","Declared non-disabled","White","Planning","45","[c]","45250","42980"
"New entrant CS","2022","Declared non-disabled","White","Planning Inspectors","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Policy","1655","[c]","37350","34020"
"New entrant CS","2022","Declared non-disabled","White","Project Delivery","550","[c]","37010","34020"
"New entrant CS","2022","Declared non-disabled","White","Property","320","[c]","35300","33000"
"New entrant CS","2022","Declared non-disabled","White","Psychology","105","[c]","26750","27700"
"New entrant CS","2022","Declared non-disabled","White","Science and Engineering","925","[c]","32670","29950"
"New entrant CS","2022","Declared non-disabled","White","Security","240","[c]","29000","25000"
"New entrant CS","2022","Declared non-disabled","White","Social Research","160","[c]","34860","31210"
"New entrant CS","2022","Declared non-disabled","White","Statistics","160","[c]","33490","31700"
"New entrant CS","2022","Declared non-disabled","White","Tax","1055","[c]","27430","26590"
"New entrant CS","2022","Declared non-disabled","White","Unknown","2810","[c]","32740","27570"
"New entrant CS","2022","Declared non-disabled","White","Veterinarian","30","[c]","33960","35900"
"New entrant CS","2022","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Operational Delivery","85","[c]","26760","27420"
"New entrant CS","2022","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Policy","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
