"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SEO/HEO","SEO","240","[c]","40480","40180"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","EO","EO","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","SEO/HEO","HEO","60","[c]","32530","32390"
"New entrant CS","2022","Unknown","Economics","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA/AO","AO","45","[c]","21050","21210"
"New entrant CS","2022","Unknown","Finance","EO","EO","160","[c]","24940","25000"
"New entrant CS","2022","Unknown","Finance","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G6/G7","G7","55","[c]","52940","53000"
"New entrant CS","2022","Unknown","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO/HEO","HEO","140","[c]","31660","31210"
"New entrant CS","2022","Unknown","Finance","SEO/HEO","SEO","125","[c]","40250","40200"
"New entrant CS","2022","Unknown","Geography","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AA/AO","AO","70","[c]","21720","21170"
"New entrant CS","2022","Unknown","Human Resources","EO","EO","140","[c]","25850","26350"
"New entrant CS","2022","Unknown","Human Resources","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G6/G7","G7","40","[c]","54340","54100"
"New entrant CS","2022","Unknown","Human Resources","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","SEO/HEO","HEO","85","[c]","31770","32330"
"New entrant CS","2022","Unknown","Human Resources","SEO/HEO","SEO","50","[c]","39780","40060"
"New entrant CS","2022","Unknown","Inspector of Education and Training","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","EO","EO","70","[c]","27230","26590"
"New entrant CS","2022","Unknown","Intelligence Analysis","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","EO","EO","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","EO","EO","60","[c]","28190","26970"
"New entrant CS","2022","Unknown","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G6/G7","G7","55","[c]","53020","52080"
"New entrant CS","2022","Unknown","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","SEO/HEO","HEO","75","[c]","33930","34260"
"New entrant CS","2022","Unknown","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6/G7","G6","30","[c]","76280","78340"
"New entrant CS","2022","Unknown","Medicine","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO/HEO","HEO","40","[c]","35970","35000"
"New entrant CS","2022","Unknown","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA/AO","AA","1000","[c]","20430","20890"
"New entrant CS","2022","Unknown","Operational Delivery","AA/AO","AO","5165","[c]","22480","21640"
"New entrant CS","2022","Unknown","Operational Delivery","EO","EO","2755","[c]","27580","26590"
"New entrant CS","2022","Unknown","Operational Delivery","G6/G7","G6","60","[c]","66080","64420"
"New entrant CS","2022","Unknown","Operational Delivery","G6/G7","G7","160","[c]","52870","52610"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","SCS level","45","[c]","100030","85200"
"New entrant CS","2022","Unknown","Operational Delivery","SEO/HEO","HEO","510","[c]","33270","32790"
"New entrant CS","2022","Unknown","Operational Delivery","SEO/HEO","SEO","275","[c]","39940","40070"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Unknown","3230","[c]","27900","26310"
"New entrant CS","2022","Unknown","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA/AO","AA","95","[c]","20130","19810"
"New entrant CS","2022","Unknown","Other","AA/AO","AO","215","[c]","21810","21170"
"New entrant CS","2022","Unknown","Other","EO","EO","215","[c]","24340","26350"
"New entrant CS","2022","Unknown","Other","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO/HEO","HEO","90","[c]","33140","33000"
"New entrant CS","2022","Unknown","Other","SEO/HEO","SEO","45","[c]","40360","40000"
"New entrant CS","2022","Unknown","Other","Unknown","Unknown","155","[c]","20840","16190"
"New entrant CS","2022","Unknown","Planning","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AA/AO","AO","40","[c]","21450","21250"
"New entrant CS","2022","Unknown","Policy","EO","EO","295","[c]","26590","25860"
"New entrant CS","2022","Unknown","Policy","G6/G7","G6","35","[c]","65010","64700"
"New entrant CS","2022","Unknown","Policy","G6/G7","G7","140","[c]","52800","53130"
"New entrant CS","2022","Unknown","Policy","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO/HEO","HEO","450","[c]","32260","32790"
"New entrant CS","2022","Unknown","Policy","SEO/HEO","SEO","260","[c]","39480","39380"
"New entrant CS","2022","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","EO","75","[c]","26700","26590"
"New entrant CS","2022","Unknown","Project Delivery","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G6/G7","G7","55","[c]","54850","54000"
"New entrant CS","2022","Unknown","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SEO/HEO","HEO","120","[c]","33390","33570"
"New entrant CS","2022","Unknown","Project Delivery","SEO/HEO","SEO","95","[c]","40330","40180"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AA/AO","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","EO","EO","120","[c]","25790","25000"
"New entrant CS","2022","Unknown","Property","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G6/G7","G7","40","[c]","52320","49860"
"New entrant CS","2022","Unknown","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SEO/HEO","HEO","80","[c]","30800","31000"
"New entrant CS","2022","Unknown","Property","SEO/HEO","SEO","50","[c]","41750","40870"
"New entrant CS","2022","Unknown","Psychology","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","EO","EO","90","[c]","21710","17140"
"New entrant CS","2022","Unknown","Science and Engineering","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","SEO/HEO","HEO","55","[c]","32660","33000"
"New entrant CS","2022","Unknown","Science and Engineering","SEO/HEO","SEO","55","[c]","43430","44000"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Unknown","35","[c]","30570","27800"
"New entrant CS","2022","Unknown","Security","AA/AO","AA","130","[c]","23150","22630"
"New entrant CS","2022","Unknown","Security","AA/AO","AO","145","[c]","26570","24540"
"New entrant CS","2022","Unknown","Security","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","EO","EO","30","[c]","32370","33650"
"New entrant CS","2022","Unknown","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","AA/AO","AA","40","[c]","22010","22460"
"New entrant CS","2022","Unknown","Statistics","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","EO","EO","35","[c]","27810","28310"
"New entrant CS","2022","Unknown","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","SEO/HEO","HEO","30","[c]","33390","33710"
"New entrant CS","2022","Unknown","Statistics","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","AA/AO","AO","270","[c]","21250","21250"
"New entrant CS","2022","Unknown","Tax","EO","EO","345","[c]","26970","26590"
"New entrant CS","2022","Unknown","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","SEO/HEO","HEO","205","[c]","33870","33080"
"New entrant CS","2022","Unknown","Unknown","AA/AO","AA","340","[c]","21230","21050"
"New entrant CS","2022","Unknown","Unknown","AA/AO","AO","745","[c]","22150","21260"
"New entrant CS","2022","Unknown","Unknown","EO","EO","940","[c]","27360","27230"
"New entrant CS","2022","Unknown","Unknown","G6/G7","G6","95","[c]","74480","70330"
"New entrant CS","2022","Unknown","Unknown","G6/G7","G7","355","[c]","59300","57190"
"New entrant CS","2022","Unknown","Unknown","SCS level","SCS level","45","[c]","108070","101430"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","HEO","1040","[c]","29940","28000"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","SEO","270","[c]","40880","39660"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","120","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
